经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.774237,41.143603,8128.01,-45.2,-4.1,55.5,0.199988,0.710516
112.774383,41.143676,8126.72,-45.2,-4.1,55.5,0.199988,0.709237
112.774528,41.14375,8125.42,-45.2,-4.1,55.5,0.199988,0.704087
112.774674,41.143824,8124.13,-45.2,-4.2,55.4,0.172886,0.704006
112.774819,41.143897,8122.83,-45.2,-4.2,55.4,0.133653,0.706575
112.774967,41.143972,8121.5,-45.2,-4.2,55.4,0.148461,0.705364
112.775115,41.144047,8120.17,-45.3,-4.2,55.4,0.16988,0.706988
112.775263,41.144123,8118.83,-45.3,-4.2,55.4,0.191245,0.713421
112.775419,41.144202,8117.42,-45.3,-4.2,55.4,0.199988,0.714516
112.77558,41.144284,8115.95,-45.3,-4.2,55.4,0.199988,0.711755
112.775741,41.144366,8114.47,-45.3,-4.3,55.3,0.199988,0.708784
112.775902,41.144448,8113.0,-45.3,-4.3,55.3,0.199988,0.706017
112.776063,41.14453,8111.53,-45.3,-4.3,55.3,0.199988,0.704256
112.776252,41.144626,8109.78,-45.3,-4.3,55.3,0.199988,0.703156
112.776448,41.144726,8107.97,-45.3,-4.4,55.2,0.199988,0.70196
112.776644,41.144826,8106.15,-45.3,-4.4,55.2,0.199988,0.706824
112.776822,41.144917,8104.5,-45.3,-4.4,55.2,0.199988,0.706904
112.776981,41.144998,8103.0,-45.3,-4.4,55.2,0.199988,0.701963
112.77714,41.14508,8101.51,-45.3,-4.4,55.2,0.199988,0.700682
112.777299,41.145161,8100.01,-45.3,-4.4,55.2,0.199988,0.701256
112.777446,41.145237,8098.61,-45.3,-4.4,55.2,0.145947,0.698056
112.777592,41.145311,8097.23,-45.3,-4.5,55.1,0.08535,0.69745
112.777738,41.145386,8095.85,-45.3,-4.5,55.1,0.024753,0.701
112.777895,41.145467,8094.35,-45.3,-4.5,55.1,0.024643,0.701865
112.778058,41.145551,8092.78,-45.3,-4.5,55.1,0.066335,0.701295
112.778222,41.145635,8091.21,-45.4,-4.6,55.0,0.107972,0.703164
112.778385,41.145719,8089.65,-45.4,-4.6,55.0,0.149663,0.706054
112.778548,41.145803,8088.08,-45.4,-4.6,55.0,0.1913,0.711652
112.778738,41.1459,8086.23,-45.4,-4.6,55.0,0.199988,0.709683
112.778935,41.146002,8084.31,-45.4,-4.6,55.0,0.199988,0.706805
112.779132,41.146103,8082.4,-45.4,-4.6,55.0,0.199988,0.705261
112.779291,41.146185,8080.84,-45.4,-4.6,55.0,0.199988,0.702811
112.779411,41.146247,8079.65,-45.4,-4.6,55.0,0.199988,0.698479
112.779532,41.14631,8078.46,-45.4,-4.6,55.0,0.199988,0.699044
112.779652,41.146372,8077.27,-45.4,-4.7,54.9,0.199988,0.701306
112.779772,41.146434,8076.08,-45.4,-4.7,54.9,0.199988,0.704679
112.779912,41.146507,8074.69,-45.4,-4.7,54.9,0.211845,0.706194
112.780083,41.146595,8072.98,-45.4,-4.7,54.9,0.242171,0.705094
112.780254,41.146683,8071.27,-45.4,-4.7,54.9,0.247799,0.705413
112.780424,41.146772,8069.56,-45.5,-4.8,54.8,0.236488,0.706764
112.780595,41.14686,8067.85,-45.5,-4.8,54.8,0.225123,0.710305
112.780766,41.146949,8066.14,-45.5,-4.8,54.8,0.213758,0.714008
112.780936,41.147037,8064.43,-45.5,-4.8,54.8,0.202392,0.717681
112.781143,41.147145,8062.33,-45.5,-4.8,54.8,0.200043,0.715847
112.781358,41.147257,8060.13,-45.5,-4.9,54.7,0.200043,0.71321
112.781574,41.147369,8057.93,-45.5,-4.9,54.7,0.200043,0.711421
112.781746,41.147459,8056.16,-45.5,-4.9,54.7,0.200043,0.710301
112.781875,41.147526,8054.83,-45.5,-4.9,54.7,0.200043,0.709213
112.782003,41.147593,8053.5,-45.5,-4.9,54.7,0.200043,0.707669
112.782131,41.14766,8052.17,-45.5,-5.0,54.6,0.200043,0.705704
112.78226,41.147727,8050.85,-45.5,-5.0,54.6,0.200043,0.706287
112.782413,41.147807,8049.26,-45.5,-5.0,54.6,0.188185,0.707215
112.782603,41.147906,8047.27,-45.5,-5.0,54.6,0.157859,0.709049
112.782794,41.148006,8045.27,-45.5,-5.0,54.6,0.127533,0.712279
112.782984,41.148105,8043.28,-45.5,-5.0,54.6,0.102781,0.71574
112.783166,41.148201,8041.36,-45.5,-5.0,54.6,0.133107,0.711468
112.783348,41.148296,8039.44,-45.6,-5.1,54.5,0.163378,0.707982
112.783529,41.148391,8037.51,-45.6,-5.1,54.5,0.193704,0.705261
112.783659,41.148459,8036.13,-45.6,-5.1,54.5,0.199988,0.700088
112.783774,41.14852,8034.9,-45.6,-5.1,54.5,0.199988,0.693547
112.783889,41.148581,8033.67,-45.6,-5.1,54.5,0.199988,0.692586
112.784005,41.148641,8032.44,-45.6,-5.1,54.5,0.199988,0.694667
112.78412,41.148702,8031.21,-45.6,-5.1,54.5,0.199988,0.700561
112.784278,41.148785,8029.5,-45.6,-5.1,54.5,0.199988,0.703862
112.784455,41.148878,8027.59,-45.6,-5.2,54.4,0.199988,0.706625
112.784632,41.148972,8025.67,-45.6,-5.2,54.4,0.199988,0.710004
112.784814,41.149068,8023.7,-45.6,-5.2,54.4,0.199988,0.713403
112.785004,41.149168,8021.63,-45.6,-5.2,54.4,0.199988,0.716448
112.785194,41.149268,8019.55,-45.6,-5.3,54.3,0.199988,0.719699
112.785383,41.149368,8017.49,-45.6,-5.3,54.3,0.194415,0.722005
112.785561,41.149462,8015.53,-45.6,-5.3,54.3,0.133817,0.715942
112.785739,41.149556,8013.56,-45.6,-5.3,54.3,0.07322,0.710433
112.785917,41.14965,8011.6,-45.6,-5.3,54.3,0.012622,0.705611
112.78609,41.149742,8009.67,-45.6,-5.3,54.3,0.047975,0.697924
112.786262,41.149833,8007.75,-45.7,-5.4,54.2,0.108573,0.689347
112.786434,41.149925,8005.83,-45.7,-5.4,54.2,0.16917,0.6894
112.786592,41.150009,8004.06,-45.7,-5.4,54.2,0.199988,0.690692
112.786735,41.150085,8002.45,-45.7,-5.4,54.2,0.199988,0.69352
112.786878,41.150161,8000.83,-45.7,-5.4,54.2,0.199988,0.698317
112.787021,41.150237,7999.22,-45.7,-5.4,54.1,0.199988,0.703832
112.787165,41.150313,7997.61,-45.7,-5.4,54.1,0.199988,0.708779
112.787327,41.150399,7995.77,-45.7,-5.4,54.1,0.199988,0.709686
112.787518,41.150501,7993.58,-45.7,-5.4,54.1,0.199988,0.705178
