经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.290946,40.948593,3795.53,55.5,-22.3,304.6,4.218871,15.266954
112.290815,40.948649,3789.43,55.4,-22.0,305.1,4.097676,15.375479
112.290687,40.948706,3783.49,55.3,-21.7,305.7,3.989213,15.493014
112.29057,40.94876,3778.18,55.1,-21.5,306.2,3.933643,15.444463
112.290454,40.948815,3772.87,55.0,-21.2,306.7,3.878072,15.419762
112.290337,40.948869,3767.56,54.9,-20.9,307.2,3.822556,15.419012
112.290241,40.948916,3763.25,54.8,-20.7,307.6,3.694203,15.325152
112.29016,40.948957,3759.62,54.7,-20.5,308.0,3.516181,15.161515
112.290078,40.948998,3755.99,54.6,-20.3,308.4,3.338159,15.131658
112.289996,40.949039,3752.37,54.6,-20.1,308.7,3.188004,15.127981
112.289915,40.94908,3748.74,54.5,-19.8,309.1,3.104676,15.238207
112.289808,40.949136,3744.1,54.4,-19.6,309.6,3.114566,15.322678
112.289695,40.949197,3739.2,54.3,-19.3,310.1,3.148663,15.406882
112.289582,40.949258,3734.31,54.2,-19.0,310.6,3.182759,15.495819
112.289466,40.949322,3729.33,54.1,-18.7,311.1,3.170027,15.494838
112.289347,40.94939,3724.29,54.0,-18.4,311.6,3.10943,15.409712
112.289228,40.949459,3719.24,53.9,-18.1,312.2,3.048833,15.340332
112.289109,40.949528,3714.23,53.8,-17.7,312.7,2.9784,15.270895
112.288991,40.9496,3709.41,53.7,-17.4,313.2,2.867313,15.150376
112.288874,40.949672,3704.59,53.6,-17.1,313.8,2.756173,15.10142
112.288757,40.949744,3699.77,53.5,-16.8,314.3,2.645086,15.147469
112.288662,40.949804,3695.94,53.5,-16.6,314.7,2.575255,15.135662
112.288583,40.949856,3692.77,53.4,-16.4,315.1,2.533563,15.070131
112.288504,40.949908,3689.61,53.4,-16.2,315.4,2.491926,15.047075
112.288424,40.94996,3686.45,53.4,-16.0,315.8,2.450235,15.054799
112.288345,40.950012,3683.28,53.3,-15.7,316.1,2.408598,15.180441
112.288247,40.950079,3679.48,53.3,-15.5,316.6,2.303686,15.275699
112.288145,40.95015,3675.51,53.2,-15.2,317.1,2.182491,15.370977
112.288043,40.950222,3671.54,53.1,-14.9,317.6,2.061242,15.473324
112.287934,40.9503,3667.39,53.1,-14.5,318.1,1.970045,15.468713
112.287819,40.950385,3663.07,53.0,-14.2,318.6,1.909448,15.360386
112.287704,40.95047,3658.74,52.9,-13.9,319.1,1.84885,15.26716
112.287599,40.950548,3654.82,52.9,-13.6,319.6,1.775248,15.185832
112.287537,40.950597,3652.54,52.9,-13.4,319.9,1.647769,15.085898
112.287474,40.950646,3650.26,52.9,-13.2,320.2,1.520291,15.035461
112.287411,40.950695,3647.98,52.8,-13.0,320.5,1.392867,15.058756
112.287348,40.950744,3645.7,52.8,-12.9,320.8,1.314948,15.139826
112.287282,40.950797,3643.29,52.8,-12.7,321.1,1.272874,15.255032
112.287181,40.950881,3639.72,52.8,-12.4,321.6,1.250089,15.317501
112.287079,40.950965,3636.14,52.7,-12.1,322.1,1.227358,15.392853
112.286977,40.951049,3632.57,52.7,-11.8,322.6,1.204627,15.480559
112.286873,40.95114,3629.01,52.7,-11.4,323.1,1.151843,15.480569
112.286768,40.951233,3625.45,52.6,-11.1,323.6,1.091246,15.46529
112.286663,40.951325,3621.9,52.6,-10.8,324.1,1.030648,15.460313
112.286577,40.951403,3619.03,52.6,-10.5,324.6,0.95945,15.422918
112.286511,40.951465,3616.88,52.6,-10.3,324.9,0.877488,15.33448
112.286444,40.951527,3614.72,52.6,-10.1,325.2,0.795471,15.232597
112.286378,40.95159,3612.56,52.5,-9.8,325.6,0.72941,15.132483
112.286311,40.951652,3610.41,52.5,-9.6,325.9,0.72941,15.084394
112.286235,40.951725,3608.01,52.5,-9.4,326.3,0.713946,15.037474
112.286146,40.951814,3605.23,52.5,-9.1,326.8,0.674768,15.004147
112.286056,40.951904,3602.46,52.5,-8.8,327.3,0.635535,15.064279
112.285967,40.951993,3599.71,52.5,-8.5,327.7,0.594281,15.186489
112.285879,40.952086,3597.12,52.5,-8.2,328.2,0.533684,15.229647
112.285792,40.952178,3594.54,52.5,-7.9,328.7,0.473086,15.284853
112.285704,40.952271,3591.96,52.5,-7.6,329.2,0.412489,15.351821
112.285617,40.952368,3589.49,52.5,-7.3,329.7,0.303752,15.28947
112.285529,40.952466,3587.05,52.6,-7.0,330.2,0.182503,15.206691
112.285442,40.952564,3584.6,52.6,-6.7,330.7,0.061308,15.141025
112.285369,40.952648,3582.61,52.6,-6.4,331.1,0.038768,15.040683
112.28531,40.952718,3581.08,52.6,-6.1,331.4,0.117192,14.882223
112.285252,40.952788,3579.56,52.6,-5.9,331.7,0.195623,14.843887
112.285193,40.952858,3578.03,52.7,-5.7,332.1,0.274055,14.87533
112.285135,40.952928,3576.5,52.7,-5.4,332.4,0.352479,15.050271
112.285067,40.953012,3574.78,52.7,-5.2,332.8,0.423895,15.191291
112.284984,40.953118,3572.77,52.7,-4.9,333.3,0.484499,15.306453
112.284901,40.953224,3570.77,52.8,-4.6,333.8,0.545104,15.437762
112.284819,40.953329,3568.79,52.8,-4.3,334.3,0.605708,15.55847
112.284745,40.95343,3567.15,52.8,-4.0,334.8,0.666319,15.444722
112.284671,40.953532,3565.5,52.9,-3.7,335.3,0.726923,15.343178
112.284597,40.953633,3563.86,52.9,-3.4,335.8,0.787528,15.254379
112.284529,40.95373,3562.46,52.9,-3.1,336.3,0.8,15.116373
112.284463,40.953827,3561.12,53.0,-2.8,336.7,0.8,14.967376
112.284397,40.953924,3559.78,53.0,-2.5,337.2,0.8,14.99388
112.284339,40.954011,3558.67,53.0,-2.2,337.6,0.819384,15.035816
112.28429,40.954088,3557.79,53.1,-2.0,337.9,0.858603,15.09287
112.284241,40.954165,3556.92,53.1,-1.8,338.3,0.897808,15.198201
112.284192,40.954242,3556.04,53.1,-1.5,338.6,0.93702,15.31768
112.284142,40.95432,3555.17,53.2,-1.3,339.0,0.976239,15.425764
112.284086,40.954411,3554.25,53.2,-1.1,339.4,1.047785,15.472991
112.28402,40.954523,3553.26,53.3,-0.7,339.9,1.169001,15.447061
112.283954,40.954635,3552.27,53.4,-0.4,340.4,1.290216,15.430855
112.283889,40.954747,3551.31,53.5,-0.1,340.9,1.405721,15.415775
112.283833,40.954849,3550.63,53.6,0.2,341.4,1.466319,15.326341
112.283777,40.954951,3549.96,53.6,0.5,341.9,1.526923,15.245417
112.283722,40.955054,3549.29,53.7,0.7,342.3,1.587534,15.173272
112.283682,40.955131,3548.9,53.7,1.0,342.6,1.645304,15.062222
112.283646,40.955202,3548.58,53.8,1.2,343.0,1.702343,14.92759
112.28361,40.955273,3548.26,53.9,1.3,343.3,1.759388,14.933565
112.283575,40.955344,3547.94,53.9,1.5,343.6,1.807616,14.991108
112.283539,40.955415,3547.62,54.0,1.7,343.9,1.846829,15.110783
112.283489,40.955522,3547.33,54.1,2.0,344.4,1.930601,15.135719
112.283433,40.955643,3547.06,54.2,2.4,344.9,2.033989,15.147701
112.283377,40.955765,3546.79,54.2,2.7,345.5,2.137378,15.188761
112.283324,40.955886,3546.62,54.3,3.0,346.0,2.223896,15.179004
112.283274,40.956005,3546.61,54.5,3.3,346.5,2.2845,15.063466
112.283225,40.956125,3546.61,54.6,3.6,347.0,2.345104,15.05296
112.283177,40.95624,3546.61,54.7,3.9,347.5,2.399664,15.110187
112.283151,40.95631,3546.75,54.8,4.1,347.8,2.396099,15.120818
112.283125,40.956379,3546.89,54.8,4.3,348.2,2.392533,15.106588
112.283099,40.956449,3547.03,54.9,4.4,348.5,2.388975,15.067385
112.283073,40.956519,3547.17,54.9,4.6,348.8,2.388237,15.071116
112.283047,40.956589,3547.31,55.0,4.8,349.1,2.388237,15.07113
112.283008,40.956706,3547.77,55.1,5.1,349.6,2.512294,15.030736
112.282969,40.956823,3548.23,55.2,5.4,350.1,2.637068,15.060021
112.282931,40.956939,3548.69,55.4,5.7,350.6,2.761848,15.165165
112.282894,40.957058,3549.32,55.5,6.0,351.2,2.88415,15.270895
112.282859,40.957178,3550.03,55.7,6.3,351.7,3.005365,15.380543
112.282825,40.957298,3550.74,55.8,6.6,352.3,3.126574,15.499367
112.282793,40.957411,3551.48,55.9,6.9,352.8,3.199998,15.538033
112.282767,40.957514,3552.28,56.1,7.1,353.2,3.199998,15.443784
112.282741,40.957616,3553.08,56.2,7.4,353.7,3.199998,15.351165
112.282716,40.957716,3553.87,56.3,7.6,354.1,3.203693,15.259554
112.2827,40.957792,3554.59,56.4,7.8,354.5,3.242906,15.156669
112.282684,40.957868,3555.31,56.5,8.0,354.8,3.282124,15.091947
112.282668,40.957943,3556.03,56.5,8.2,355.1,3.321343,15.124256
112.282651,40.958019,3556.75,56.6,8.4,355.5,3.360556,15.248531
112.282635,40.958095,3557.48,56.7,8.6,355.8,3.399774,15.388984
112.282615,40.95821,3558.79,56.9,8.9,356.3,3.460256,15.403197
112.282595,40.958325,3560.11,57.0,9.1,356.8,3.52086,15.43988
112.282575,40.958441,3561.43,57.2,9.4,357.3,3.581464,15.499588
112.282561,40.958538,3562.66,57.3,9.6,357.8,3.580201,15.431122
112.282549,40.958627,3563.86,57.4,9.9,358.2,3.551678,15.305048
112.282537,40.958717,3565.06,57.6,10.1,358.6,3.523169,15.230928
112.282526,40.958806,3566.26,57.7,10.3,359.0,3.518531,15.178079
112.282514,40.958895,3567.45,57.8,10.5,359.4,3.550626,15.168422
112.282505,40.958997,3569.0,58.0,10.8,359.9,3.617664,15.11718
112.282497,40.959108,3570.79,58.2,11.0,0.4,3.716627,15.052686
112.282489,40.959218,3572.58,58.3,11.3,0.9,3.893092,15.165637
112.282482,40.959329,3574.37,58.5,11.5,1.5,4.06957,15.288235
