经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.040405,40.908658,9002.7,-1.1,1.5,70.9,0.199988,0.204924
112.040527,40.90869,9002.67,-1.1,1.5,70.9,0.199988,0.186223
112.040649,40.908722,9002.63,-1.1,1.5,70.9,0.199988,0.169686
112.04077,40.908754,9002.59,-1.1,1.5,70.9,0.199988,0.156707
112.040903,40.908789,9002.56,-1.1,1.5,70.9,0.199988,0.14222
112.041037,40.908824,9002.52,-1.1,1.5,70.9,0.199988,0.127667
112.041172,40.908859,9002.49,-1.1,1.5,70.9,0.199988,0.1137
112.041302,40.908893,9002.45,-1.1,1.5,70.9,0.199988,0.100458
112.041422,40.908924,9002.42,-1.1,1.5,70.9,0.199988,0.088666
112.041542,40.908956,9002.38,-1.1,1.4,70.9,0.199988,0.077106
112.041662,40.908987,9002.35,-1.1,1.4,70.9,0.199988,0.065446
112.041768,40.909015,9002.32,-1.1,1.4,70.9,0.199988,0.058719
112.041874,40.909043,9002.29,-1.1,1.4,70.9,0.16988,0.051996
112.04198,40.90907,9002.26,-1.1,1.4,70.9,0.109283,0.046128
112.042085,40.909098,9002.23,-1.1,1.4,70.9,0.048686,0.040861
112.04219,40.909125,9002.21,-1.1,1.4,70.9,0.0,0.0367
112.042288,40.909151,9002.18,-1.1,1.4,70.9,0.0,0.034524
112.042386,40.909177,9002.15,-1.1,1.3,70.9,0.0,0.033448
112.042484,40.909202,9002.12,-1.1,1.3,70.9,0.0,0.033559
112.042614,40.909236,9002.08,-1.1,1.3,70.9,0.0,0.03312
112.042749,40.909272,9002.04,-1.1,1.3,70.9,0.0,0.033117
112.042883,40.909307,9002.0,-1.1,1.3,70.9,0.0,0.033988
112.043003,40.909338,9001.96,-1.1,1.3,70.9,0.0,0.035482
112.043091,40.909361,9001.93,-1.1,1.3,70.9,0.0,0.037041
112.043178,40.909384,9001.91,-1.1,1.3,70.9,0.0,0.038402
112.043266,40.909407,9001.88,-1.1,1.3,70.9,0.0,0.03983
112.043353,40.90943,9001.85,-1.1,1.3,70.9,0.0,0.041116
112.043464,40.909459,9001.82,-1.1,1.3,70.9,0.0,0.041918
112.0436,40.909494,9001.77,-1.1,1.3,70.9,0.0,0.041841
112.043735,40.90953,9001.73,-1.1,1.3,70.9,0.0,0.041897
112.04387,40.909565,9001.68,-1.1,1.3,70.9,0.0,0.041683
112.044001,40.909599,9001.64,-1.1,1.3,70.9,0.0,0.040459
112.044132,40.909634,9001.6,-1.1,1.3,70.9,0.0,0.039259
112.044263,40.909668,9001.55,-1.1,1.3,70.9,0.0,0.037801
112.044362,40.909694,9001.52,-1.1,1.3,70.9,0.0,0.036848
112.044457,40.909719,9001.49,-1.1,1.3,70.9,0.0,0.035928
112.044553,40.909744,9001.46,-1.1,1.3,70.9,0.0,0.035257
112.044648,40.909769,9001.43,-1.1,1.3,70.9,0.0,0.034703
112.044743,40.909794,9001.4,-1.1,1.3,70.9,0.0,0.034663
112.044866,40.909826,9001.36,-1.1,1.3,70.9,0.0,0.034663
112.044997,40.90986,9001.31,-1.1,1.3,70.9,0.0,0.034836
112.045127,40.909894,9001.27,-1.1,1.3,70.9,0.0,0.034947
112.045241,40.909924,9001.23,-1.1,1.3,70.9,0.0,0.034916
112.045338,40.90995,9001.2,-1.1,1.3,70.9,0.0,0.034827
112.045435,40.909975,9001.17,-1.1,1.3,70.9,0.0,0.035225
112.045532,40.910001,9001.14,-1.1,1.3,70.9,0.0,0.035769
112.04563,40.910026,9001.11,-1.1,1.3,70.9,0.0,0.036063
112.04574,40.910055,9001.07,-1.1,1.3,70.9,0.0,0.035863
112.045871,40.910089,9001.03,-1.1,1.3,70.9,0.0,0.03494
112.046001,40.910124,9000.99,-1.1,1.3,70.9,0.0,0.034571
112.046129,40.910157,9000.95,-1.1,1.3,70.9,0.0,0.034195
112.046234,40.910185,9000.91,-1.1,1.3,70.9,0.0,0.033421
112.046339,40.910212,9000.88,-1.1,1.3,70.9,0.0,0.032581
112.046443,40.91024,9000.85,-1.1,1.3,70.9,0.0,0.031642
112.046567,40.910272,9000.81,-1.1,1.3,70.9,0.0,0.032018
112.046696,40.910306,9000.76,-1.1,1.3,70.9,0.0,0.032766
112.046825,40.91034,9000.72,-1.1,1.3,70.9,0.0,0.033852
112.046955,40.910374,9000.68,-1.1,1.3,70.9,0.0,0.034499
112.047087,40.910408,9000.64,-1.1,1.3,70.9,0.0,0.034559
112.047218,40.910443,9000.59,-1.1,1.3,70.9,0.0,0.034921
112.047344,40.910476,9000.55,-1.1,1.3,70.9,0.0,0.035283
112.047445,40.910502,9000.52,-1.1,1.3,70.9,0.0,0.03534
112.047547,40.910529,9000.49,-1.1,1.3,70.9,0.0,0.035439
112.047649,40.910556,9000.46,-1.1,1.3,70.9,0.0,0.035142
112.047751,40.910583,9000.43,-1.1,1.3,70.9,0.0,0.034938
112.047856,40.91061,9000.4,-1.1,1.3,70.9,0.0,0.034695
112.047989,40.910645,9000.35,-1.1,1.3,70.9,0.0,0.034832
112.048121,40.91068,9000.31,-1.1,1.3,70.9,0.0,0.035072
112.048254,40.910714,9000.27,-1.1,1.3,70.9,0.0,0.035697
112.048349,40.910739,9000.24,-1.1,1.3,70.9,0.0,0.035641
112.048435,40.910762,9000.21,-1.1,1.3,70.9,0.0,0.035447
112.048521,40.910784,9000.19,-1.1,1.3,70.9,0.0,0.035664
112.048606,40.910807,9000.16,-1.1,1.3,70.9,0.0,0.035913
112.048692,40.91083,9000.14,-1.1,1.3,70.9,0.0,0.036323
112.048814,40.910862,9000.1,-1.1,1.3,70.9,0.0,0.036173
112.048951,40.910898,9000.06,-1.1,1.3,70.9,0.0,0.035974
112.049089,40.910934,9000.02,-1.1,1.3,70.9,0.0,0.035629
112.049221,40.910968,8999.97,-1.1,1.3,70.9,0.0,0.035761
112.049343,40.911001,8999.93,-1.1,1.3,70.9,0.0,0.036471
112.049466,40.911033,8999.9,-1.1,1.3,70.8,0.0,0.037147
112.049586,40.911064,8999.86,-1.1,1.3,70.8,0.0,0.03795
