经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.377682,41.005276,8672.04,1.8,-7.5,68.0,0.0,0.034939
112.377799,41.005312,8670.35,1.8,-7.5,68.0,0.0,0.035343
112.377939,41.005355,8668.33,1.8,-7.5,68.0,0.0,0.035697
112.378113,41.005408,8665.82,1.8,-7.5,68.0,0.0,0.035946
112.378286,41.005461,8663.31,1.8,-7.5,68.0,0.0,0.036229
112.378461,41.005514,8660.79,1.8,-7.5,68.0,0.0,0.036468
112.378638,41.005568,8658.21,1.8,-7.5,68.0,0.0,0.036217
112.378816,41.005623,8655.64,1.8,-7.5,68.0,0.0,0.036082
112.378994,41.005677,8653.06,1.8,-7.5,68.0,0.0,0.035963
112.37912,41.005715,8651.25,1.8,-7.5,68.0,0.0,0.035788
112.379232,41.00575,8649.63,1.8,-7.5,68.0,0.0,0.035535
112.379343,41.005784,8648.02,1.8,-7.5,68.0,0.0,0.035772
112.379455,41.005818,8646.4,1.8,-7.5,68.0,0.0,0.035886
112.379567,41.005852,8644.78,1.8,-7.5,68.0,0.0,0.036188
112.379732,41.005902,8642.4,1.8,-7.5,68.0,0.0,0.036652
112.37992,41.00596,8639.68,1.8,-7.5,68.0,0.0,0.037313
112.380108,41.006017,8636.96,1.8,-7.5,68.0,0.0,0.03808
112.380297,41.006075,8634.23,1.8,-7.5,68.0,0.0,0.038219
112.380486,41.006133,8631.5,1.8,-7.5,68.0,0.0,0.037789
112.380675,41.006191,8628.77,1.8,-7.5,68.0,0.0,0.037345
112.380857,41.006246,8626.14,1.8,-7.5,68.0,0.0,0.036981
112.38097,41.006281,8624.5,1.8,-7.5,68.0,0.0,0.037555
112.381083,41.006315,8622.87,1.8,-7.5,68.0,0.0,0.038124
112.381196,41.006349,8621.24,1.8,-7.5,68.1,0.0,0.038579
112.381309,41.006384,8619.6,1.8,-7.5,68.1,0.0,0.039059
112.381422,41.006419,8617.97,1.8,-7.5,68.1,0.0,0.039438
112.381607,41.006475,8615.31,1.8,-7.5,68.1,0.0,0.039182
