经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.212433,41.034539,9642.15,-61.2,31.3,339.7,20.49248,1.999378
112.2124,41.034615,9647.16,-61.8,31.3,339.6,19.97885,1.990452
112.212365,41.034692,9652.29,-62.4,31.2,339.5,19.372821,1.982112
112.212331,41.03477,9657.41,-63.0,31.1,339.5,18.766792,1.986078
112.212303,41.034834,9661.65,-63.4,31.1,339.4,18.167757,1.991893
112.212283,41.034878,9664.55,-63.7,31.1,339.3,17.579486,1.9965
112.212263,41.034922,9667.45,-63.9,31.1,339.3,16.99127,2.011407
112.212243,41.034966,9670.35,-64.2,31.0,339.3,16.403,2.031738
112.212224,41.03501,9673.25,-64.4,31.0,339.2,15.814784,2.049373
112.2122,41.035063,9676.71,-64.7,31.0,339.2,15.221268,2.06033
112.212167,41.035136,9681.53,-65.1,30.9,339.1,14.615239,2.060931
112.212133,41.035209,9686.34,-65.4,30.9,339.0,14.009155,2.062914
112.2121,41.035283,9691.16,-65.8,30.8,338.9,13.403071,2.066441
112.212066,41.035356,9695.97,-66.1,30.7,338.8,12.676394,2.055535
112.212032,41.03543,9700.78,-66.5,30.7,338.8,11.94917,2.0468
112.211998,41.035503,9705.59,-66.8,30.6,338.7,11.221892,2.040115
112.211973,41.035557,9709.12,-67.0,30.6,338.7,10.472319,2.028439
112.211951,41.035603,9712.07,-67.2,30.5,338.6,9.712966,2.015751
112.21193,41.035648,9715.03,-67.4,30.5,338.6,8.953613,2.01428
112.211909,41.035693,9717.99,-67.6,30.5,338.6,8.447633,2.018305
112.211887,41.035739,9720.95,-67.8,30.4,338.5,8.329989,2.034219
112.211858,41.035801,9724.98,-68.1,30.4,338.5,8.37567,2.045206
112.211823,41.035874,9729.74,-68.4,30.3,338.4,8.532546,2.055847
112.211788,41.035947,9734.5,-68.8,30.2,338.3,8.689421,2.068894
112.211754,41.036019,9739.16,-69.1,30.2,338.3,8.746412,2.077557
112.211721,41.036088,9743.59,-69.4,30.2,338.2,8.564565,2.071753
112.211688,41.036156,9748.02,-69.6,30.1,338.2,8.382773,2.068098
112.211655,41.036225,9752.46,-69.9,30.1,338.1,8.200981,2.066757
112.211631,41.036274,9755.64,-70.1,30.1,338.0,7.951324,2.050214
112.211606,41.036324,9758.81,-70.3,30.0,338.0,7.701339,2.042245
112.211582,41.036373,9761.99,-70.5,30.0,337.9,7.451299,2.042145
112.211558,41.036422,9765.16,-70.7,29.9,337.9,7.392068,2.043892
112.211533,41.036473,9768.46,-70.9,29.9,337.8,7.43283,2.042634
112.211504,41.036533,9772.25,-71.2,29.8,337.8,7.540638,2.029611
112.211474,41.036592,9776.04,-71.4,29.8,337.7,7.6485,2.026514
112.211445,41.036651,9779.83,-71.7,29.7,337.7,7.756308,2.040791
112.21141,41.036722,9784.33,-72.0,29.7,337.6,7.800021,2.04512
112.211371,41.0368,9789.3,-72.3,29.6,337.6,7.800021,2.04675
112.211332,41.036878,9794.27,-72.7,29.5,337.5,7.799967,2.053616
112.211295,41.036952,9798.98,-73.0,29.5,337.4,7.799967,2.055951
112.211262,41.037016,9803.07,-73.3,29.4,337.4,7.799967,2.038813
112.211229,41.037081,9807.16,-73.5,29.4,337.3,7.799967,2.041148
112.211196,41.037146,9811.26,-73.8,29.3,337.3,7.799967,2.047071
112.21117,41.037197,9814.49,-74.0,29.3,337.2,7.799967,2.045261
112.211144,41.037248,9817.71,-74.2,29.2,337.2,7.799967,2.043924
112.211118,41.037299,9820.93,-74.4,29.2,337.1,7.799967,2.0431
112.211091,41.037351,9824.16,-74.6,29.1,337.1,7.799967,2.056447
112.211063,41.037405,9827.56,-74.9,29.1,337.0,7.810786,2.073356
112.211029,41.037471,9831.73,-75.1,29.0,336.9,7.866356,2.081036
112.210994,41.037538,9835.89,-75.4,29.0,336.9,7.921872,2.090605
112.21096,41.037605,9840.05,-75.7,28.9,336.8,7.977442,2.102288
112.210924,41.037672,9844.27,-76.0,28.9,336.8,7.927883,2.10083
112.210888,41.037741,9848.54,-76.2,28.8,336.8,7.806633,2.090674
112.210852,41.03781,9852.8,-76.5,28.7,336.7,7.685438,2.081804
112.210819,41.037872,9856.69,-76.8,28.7,336.7,7.562003,2.072365
112.210793,41.037921,9859.71,-77.0,28.6,336.6,7.433213,2.058305
112.210767,41.03797,9862.74,-77.2,28.6,336.6,7.304423,2.059203
112.210741,41.038019,9865.76,-77.4,28.6,336.6,7.175687,2.06108
112.210716,41.038068,9868.78,-77.6,28.5,336.5,7.175032,2.080479
112.210684,41.038128,9872.44,-77.8,28.5,336.5,7.268742,2.094462
112.210646,41.038198,9876.74,-78.2,28.4,336.4,7.458129,2.10468
112.210609,41.038268,9881.04,-78.5,28.3,336.3,7.647517,2.117184
112.210572,41.038337,9885.22,-78.7,28.2,336.3,7.789202,2.128505
112.210539,41.038398,9888.94,-79.0,28.1,336.2,7.733632,2.130899
112.210506,41.038459,9892.65,-79.2,28.1,336.2,7.678062,2.133413
112.210473,41.03852,9896.37,-79.5,28.0,336.1,7.622546,2.136506
112.210444,41.038573,9899.56,-79.7,28.0,336.1,7.498619,2.1321
112.210419,41.03862,9902.41,-79.9,27.9,336.1,7.328192,2.120049
112.210393,41.038667,9905.26,-80.1,27.9,336.0,7.157765,2.105091
112.210367,41.038714,9908.11,-80.3,27.9,336.0,7.025259,2.0932
112.210341,41.038761,9910.96,-80.5,27.8,336.0,6.983568,2.093181
112.210304,41.038829,9915.04,-80.7,27.7,336.0,7.125527,2.091099
112.210263,41.038903,9919.45,-81.0,27.6,335.9,7.314914,2.090681
112.210223,41.038976,9923.85,-81.3,27.5,335.8,7.504302,2.107677
112.210184,41.039047,9928.09,-81.6,27.5,335.8,7.569981,2.114421
112.210146,41.039116,9932.15,-81.9,27.4,335.7,7.509383,2.111635
112.210108,41.039184,9936.2,-82.2,27.3,335.6,7.448786,2.111996
112.210071,41.039251,9940.17,-82.4,27.3,335.6,7.399991,2.111583
112.210036,41.039312,9943.77,-82.7,27.2,335.6,7.399991,2.096784
112.210002,41.039373,9947.37,-82.9,27.2,335.5,7.399991,2.091924
112.209968,41.039434,9950.96,-83.2,27.1,335.5,7.399991,2.10044
112.209937,41.039488,9954.16,-83.4,27.1,335.5,7.424743,2.101734
112.209909,41.039539,9957.09,-83.6,27.0,335.4,7.466435,2.097972
112.20988,41.039589,9960.02,-83.8,26.9,335.4,7.508126,2.10097
112.209852,41.039639,9962.95,-84.0,26.9,335.4,7.549763,2.106837
112.209824,41.039689,9965.88,-84.3,26.8,335.3,7.5914,2.125553
112.209786,41.039755,9969.71,-84.5,26.8,335.3,7.599979,2.139396
112.209746,41.039825,9973.76,-84.8,26.7,335.2,7.600033,2.153525
112.209706,41.039895,9977.82,-85.1,26.6,335.2,7.600033,2.169366
112.209667,41.039964,9981.81,-85.4,26.6,335.2,7.600033,2.172275
112.209628,41.040033,9985.73,-85.7,26.5,335.2,7.600033,2.162333
112.209588,41.040101,9989.65,-86.0,26.4,335.1,7.600033,2.154294
112.20955,41.040167,9993.45,-86.2,26.3,335.1,7.600033,2.146582
112.209517,41.040225,9996.76,-86.5,26.2,335.0,7.600033,2.135652
112.209483,41.040284,10000.07,-86.7,26.2,335.0,7.600033,2.134516
112.209449,41.040342,10003.38,-87.0,26.1,334.9,7.600033,2.145689
112.209417,41.040397,10006.48,-87.2,26.1,334.9,7.600033,2.15515
112.209387,41.040449,10009.44,-87.4,26.0,334.9,7.600033,2.163453
112.209356,41.040502,10012.4,-87.6,25.9,334.8,7.600033,2.178322
112.209326,41.040554,10015.35,-87.8,25.9,334.8,7.600033,2.192301
112.209295,41.040607,10018.31,-88.1,25.8,334.8,7.600033,2.205587
112.209258,41.040671,10021.88,-88.3,25.8,334.8,7.55184,2.197461
112.209218,41.040737,10025.6,-88.6,25.7,334.7,7.491242,2.183946
