经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
112.536132,41.146608,8121.18,-68.4,-4.8,44.9,148.615245,0.921159
112.536324,41.146752,8119.12,-74.8,-4.9,44.8,148.130411,0.913366
112.536516,41.146896,8117.06,-81.2,-5.0,44.8,147.645522,0.913528
112.536674,41.147014,8115.36,-86.4,-5.0,44.8,147.922609,0.910879
112.536795,41.147104,8114.03,-90.4,-5.1,44.8,148.981452,0.903373
112.536916,41.147196,8112.7,-94.4,-5.1,44.8,150.040295,0.89692
112.537037,41.147286,8111.36,-98.4,-5.1,44.8,151.099084,0.891113
112.537159,41.147377,8110.03,-102.5,-5.2,44.8,152.157927,0.888727
112.537293,41.147478,8108.54,-106.9,-5.2,44.8,152.847722,0.88166
112.537446,41.147593,8106.81,-111.9,-5.3,44.8,152.968971,0.868817
112.537599,41.147708,8105.09,-116.9,-5.3,44.9,153.090166,0.862381
112.53775,41.147821,8103.39,-121.9,-5.4,44.9,152.912472,0.860435
112.537873,41.147913,8101.97,-125.9,-5.4,44.9,149.839433,0.852236
112.537996,41.148005,8100.55,-130.0,-5.5,44.9,146.76634,0.846788
112.538119,41.148098,8099.13,-134.0,-5.5,45.0,143.693247,0.847465
112.538242,41.14819,8097.71,-138.0,-5.6,45.0,139.321598,0.844284
112.538365,41.148282,8096.29,-142.1,-5.6,45.0,134.612155,0.838873
112.538516,41.148396,8094.51,-147.0,-5.6,45.0,131.691402,0.828798
112.538668,41.148509,8092.73,-151.9,-5.6,45.1,131.126081,0.824756
112.538819,41.148623,8090.95,-156.9,-5.6,45.1,132.965642,0.827942
112.538984,41.148747,8088.97,-162.3,-5.6,45.1,135.687937,0.826006
112.539156,41.148876,8086.91,-167.8,-5.6,45.1,138.800263,0.823208
112.539328,41.149004,8084.85,-173.4,-5.6,45.1,141.912589,0.82186
112.539498,41.149132,8082.8,-178.9,-5.6,45.1,144.086228,0.819002
112.539666,41.149258,8080.76,-184.3,-5.6,45.1,144.813452,0.812299
112.539833,41.149383,8078.72,-189.7,-5.6,45.1,145.540731,0.81148
112.539997,41.149506,8076.73,165.0,-5.6,45.1,146.192659,0.814292
112.540122,41.1496,8075.18,161.0,-5.6,45.1,146.114193,0.812726
112.540247,41.149693,8073.64,157.0,-5.6,45.1,146.035728,0.813295
112.540371,41.149787,8072.1,153.0,-5.7,45.0,145.957318,0.819552
112.540496,41.149881,8070.55,149.0,-5.7,45.0,145.878907,0.826116
112.540621,41.149974,8069.01,145.0,-5.7,45.0,145.800497,0.831112
112.540792,41.150102,8066.87,139.7,-5.7,45.0,146.643014,0.829905
112.540963,41.15023,8064.73,134.3,-5.8,44.9,147.491487,0.834715
112.541134,41.150359,8062.6,128.9,-5.8,44.9,148.339961,0.846569
112.541298,41.150483,8060.51,123.8,-5.8,44.9,147.885398,0.853095
112.54146,41.150605,8058.45,118.7,-5.9,44.8,146.855132,0.858211
112.541623,41.150727,8056.39,113.7,-5.9,44.8,145.824812,0.864488
112.541764,41.150833,8054.59,109.3,-5.9,44.8,143.608989,0.868921
112.541872,41.150914,8053.18,105.9,-6.0,44.8,139.566173,0.868196
112.541981,41.150996,8051.78,102.5,-6.0,44.8,135.523411,0.874091
112.542089,41.151078,8050.38,99.2,-6.0,44.8,131.741454,0.883776
112.542198,41.15116,8048.97,95.8,-6.1,44.8,130.486502,0.897841
112.542325,41.151255,8047.32,91.8,-6.1,44.8,130.364979,0.909438
112.542496,41.151384,8045.07,86.5,-6.2,44.8,132.971052,0.918038
112.542666,41.151514,8042.82,81.2,-6.2,44.8,135.577124,0.927466
112.542837,41.151643,8040.56,75.9,-6.3,44.8,138.183196,0.937703
112.542999,41.151765,8038.38,70.9,-6.3,44.8,137.477447,0.938625
112.543161,41.151888,8036.2,65.9,-6.4,44.8,136.750168,0.940291
112.543323,41.15201,8034.02,60.9,-6.4,44.8,136.022944,0.942469
112.543452,41.152107,8032.26,57.0,-6.4,44.8,133.621777,0.939825
112.543566,41.152194,8030.69,53.5,-6.4,44.8,130.480929,0.934972
112.54368,41.15228,8029.12,50.0,-6.5,44.9,127.340134,0.933199
112.543793,41.152366,8027.56,46.5,-6.5,44.9,125.527894,0.93188
112.543907,41.152452,8025.99,43.0,-6.5,44.9,125.76318,0.931852
112.544044,41.152556,8024.07,38.8,-6.5,44.9,127.431003,0.929259
112.544198,41.152672,8021.92,34.1,-6.5,44.9,130.079805,0.925828
112.544351,41.152788,8019.76,29.4,-6.6,44.9,132.728662,0.928759
112.544515,41.152913,8017.44,24.4,-6.6,44.9,134.902411,0.929007
112.544706,41.153058,8014.7,18.6,-6.6,44.9,135.932731,0.923218
112.544897,41.153202,8011.96,12.8,-6.6,44.9,136.962997,0.919495
112.545088,41.153347,8009.22,6.9,-6.6,44.9,137.993262,0.917669
112.545233,41.153457,8007.1,2.6,-6.6,44.9,136.615094,0.907289
112.545378,41.153567,8004.98,-1.7,-6.6,44.9,135.221135,0.901893
112.545523,41.153677,8002.87,-6.0,-6.6,44.9,133.827175,0.901126
112.545642,41.153767,8001.12,-9.5,-6.6,44.9,132.992034,0.898734
112.54575,41.153848,7999.52,-12.7,-6.6,44.9,132.403818,0.894374
112.545858,41.15393,7997.93,-15.9,-6.6,44.8,131.815602,0.888617
112.545965,41.154011,7996.34,-19.1,-6.6,44.8,131.227332,0.885554
112.546073,41.154093,7994.75,-22.3,-6.6,44.8,130.639116,0.887826
112.54623,41.154212,7992.4,-26.9,-6.6,44.8,131.47912,0.890176
112.546421,41.154357,7989.53,-32.5,-6.6,44.7,133.297262,0.893859
112.546612,41.154502,7986.67,-38.1,-6.7,44.6,135.115513,0.89912
112.546793,41.154639,7983.94,-43.5,-6.7,44.6,135.688483,0.90127
112.54695,41.154758,7981.56,-48.1,-6.8,44.6,133.264258,0.893079
112.547107,41.154877,7979.17,-52.7,-6.8,44.5,130.840033,0.885057
112.547263,41.154995,7976.79,-57.3,-6.9,44.5,128.415807,0.877372
112.54739,41.155092,7974.83,-61.0,-6.9,44.5,127.176975,0.870071
112.547517,41.155188,7972.88,-64.7,-7.0,44.4,125.945902,0.86583
112.547643,41.155284,7970.93,-68.3,-7.0,44.4,124.714883,0.864131
112.54777,41.15538,7968.97,-72.0,-7.1,44.3,125.019127,0.868673
112.547899,41.155478,7966.98,-75.8,-7.1,44.3,126.144414,0.875168
112.548038,41.155583,7964.8,-79.8,-7.2,44.3,127.863382,0.878296
112.548176,41.155689,7962.63,-83.9,-7.2,44.3,129.582294,0.881223
112.548315,41.155794,7960.45,-88.0,-7.3,44.3,131.301262,0.884207
112.548465,41.155908,7958.09,-92.3,-7.3,44.3,130.705123,0.884818
112.548621,41.156027,7955.6,-96.8,-7.4,44.3,128.523287,0.88384
112.548778,41.156147,7953.11,-101.3,-7.5,44.3,126.341506,0.882822
112.548926,41.156259,7950.75,-105.6,-7.5,44.3,124.248627,0.879448
112.549053,41.156356,7948.7,-109.2,-7.6,44.3,122.369833,0.869598
112.54918,41.156453,7946.64,-112.9,-7.6,44.3,120.491039,0.859125
112.549307,41.156549,7944.59,-116.6,-7.7,44.4,118.612246,0.847733
112.549433,41.156646,7942.54,-120.2,-7.8,44.4,118.558588,0.844541
112.549587,41.156763,7940.03,-124.6,-7.8,44.4,119.892769,0.840735
112.549768,41.1569,7937.05,-129.7,-7.8,44.4,122.638943,0.837082
112.549948,41.157038,7934.07,-134.7,-7.9,44.5,125.38517,0.838349
112.550122,41.15717,7931.21,-139.6,-7.9,44.5,127.557007,0.841102
112.550264,41.157279,7928.83,-143.5,-7.9,44.5,127.33478,0.838382
112.550406,41.157387,7926.45,-147.5,-8.0,44.6,127.112553,0.836125
112.550549,41.157496,7924.08,-151.4,-8.0,44.6,126.890325,0.834372
112.550708,41.157618,7921.38,-155.8,-8.0,44.6,127.087745,0.82596
112.55088,41.157748,7918.47,-160.6,-8.0,44.6,127.572634,0.813102
112.551052,41.157879,7915.56,-165.3,-8.0,44.6,128.057468,0.80046
112.551207,41.157998,7912.92,-169.6,-8.0,44.6,128.130961,0.78924
112.551325,41.158087,7910.91,-172.8,-8.0,44.6,127.214295,0.780345
112.551442,41.158176,7908.91,-176.1,-8.0,44.6,126.297629,0.777516
112.551559,41.158265,7906.9,-179.3,-8.0,44.7,125.380963,0.775263
112.551676,41.158355,7904.9,-182.5,-8.0,44.7,124.464297,0.778173
112.551813,41.158459,7902.53,173.8,-8.0,44.7,123.252294,0.781406
112.551971,41.158579,7899.8,169.5,-8.0,44.7,121.737139,0.785258
112.552128,41.158699,7897.06,165.2,-8.0,44.6,120.221984,0.789213
112.552288,41.158821,7894.3,160.8,-8.0,44.6,119.204232,0.791836
112.552453,41.158947,7891.42,156.4,-8.0,44.6,120.259796,0.789881
112.552618,41.159073,7888.53,151.9,-8.1,44.5,121.315361,0.789053
112.552783,41.159199,7885.64,147.4,-8.1,44.5,122.370926,0.789274
112.552948,41.159324,7882.75,143.0,-8.1,44.5,122.368412,0.787423
112.553111,41.159449,7879.86,138.6,-8.1,44.5,121.641134,0.78531
112.553275,41.159574,7876.97,134.2,-8.2,44.5,120.913855,0.792855
112.553424,41.159687,7874.33,130.2,-8.2,44.5,120.302198,0.800677
112.553538,41.159774,7872.31,127.2,-8.2,44.5,119.968885,0.80865
112.553652,41.159861,7870.28,124.1,-8.2,44.5,119.635517,0.820612
112.553765,41.159948,7868.25,121.1,-8.3,44.4,119.302149,0.832763
112.553879,41.160035,7866.22,118.0,-8.3,44.4,118.968836,0.843551
112.554031,41.160151,7863.49,114.1,-8.3,44.4,119.428043,0.848244
112.554222,41.160297,7860.04,109.1,-8.4,44.4,120.700753,0.84856
112.554413,41.160444,7856.59,104.2,-8.5,44.3,121.973464,0.850104
112.554594,41.160582,7853.33,99.5,-8.5,44.3,122.634571,0.852469
112.55473,41.160686,7850.83,96.0,-8.5,44.3,120.745723,0.852825
112.554867,41.160791,7848.33,92.5,-8.6,44.3,118.856821,0.855672
112.555004,41.160896,7845.83,88.9,-8.6,44.3,116.967918,0.861712
112.55513,41.160993,7843.49,85.7,-8.6,44.3,114.619699,0.863748
112.55525,41.161085,7841.27,82.6,-8.7,44.3,111.956855,0.863081
112.555369,41.161177,7839.04,79.6,-8.7,44.3,109.29401,0.867389
112.555489,41.161269,7836.82,76.5,-8.7,44.3,107.424778,0.872227
112.555609,41.161361,7834.6,73.4,-8.8,44.3,107.46647,0.88092
112.555764,41.16148,7831.69,69.5,-8.8,44.3,109.284283,0.881139
112.555928,41.161606,7828.6,65.3,-8.9,44.4,111.564638,0.880212
112.556092,41.161732,7825.51,61.1,-8.9,44.4,113.844992,0.880329
112.556267,41.161867,7822.18,56.7,-8.9,44.4,114.760784,0.87869
112.556453,41.16201,7818.61,52.0,-8.9,44.4,114.275895,0.874712
112.55664,41.162154,7815.05,47.3,-9.0,44.5,113.791061,0.871488
112.55681,41.162285,7811.77,43.0,-9.0,44.5,113.059247,0.867834
112.556915,41.162366,7809.73,40.3,-9.0,44.5,111.297823,0.860095
112.55702,41.162447,7807.69,37.7,-9.0,44.5,109.536399,0.851352
112.557125,41.162528,7805.65,35.0,-9.0,44.5,107.774976,0.841584
112.55723,41.162608,7803.61,32.4,-9.0,44.5,106.565759,0.833099
112.557341,41.162694,7801.45,29.6,-9.0,44.5,106.021693,0.824828
112.557508,41.162823,7798.15,25.4,-9.0,44.5,108.260302,0.81392
112.557676,41.162952,7794.85,21.2,-9.0,44.5,110.49891,0.805357
112.557844,41.163081,7791.55,17.1,-9.0,44.5,112.737518,0.802592
112.558029,41.163223,7787.88,12.5,-9.0,44.5,114.017441,0.796008
112.558218,41.163369,7784.11,7.8,-9.0,44.5,115.047761,0.789805
112.558408,41.163515,7780.35,3.1,-9.0,44.5,116.078081,0.785122
112.558556,41.163629,7777.38,-0.5,-9.0,44.5,114.460911,0.780141
112.558663,41.163712,7775.23,-3.1,-9.0,44.5,110.125817,0.772516
112.55877,41.163794,7773.08,-5.6,-9.0,44.5,105.790724,0.76312
112.558877,41.163876,7770.93,-8.1,-8.9,44.4,102.248642,0.754046
112.558984,41.163959,7768.78,-10.7,-8.9,44.4,102.013356,0.753209
112.559106,41.164052,7766.33,-13.5,-8.9,44.4,102.482125,0.74997
112.559251,41.164164,7763.39,-17.0,-8.9,44.3,104.036513,0.744266
112.559396,41.164275,7760.46,-20.4,-9.0,44.3,105.590845,0.742342
112.559545,41.16439,7757.43,-23.9,-9.0,44.2,107.062286,0.743629
112.559738,41.164539,7753.51,-28.4,-9.0,44.2,107.728967,0.749649
112.55993,41.164687,7749.58,-33.0,-9.1,44.1,108.395649,0.756959
112.560123,41.164835,7745.65,-37.5,-9.1,44.1,109.06233,0.765557
112.560263,41.164943,7742.77,-40.8,-9.1,44.1,106.459099,0.766269
112.56039,41.165041,7740.17,-43.7,-9.2,44.0,103.004553,0.764853
112.560517,41.165139,7737.56,-46.7,-9.2,43.9,99.550062,0.76329
112.560667,41.165255,7734.47,-50.2,-9.2,43.9,99.281171,0.7612
112.560841,41.165389,7730.87,-54.2,-9.2,43.9,102.282902,0.759429
112.561014,41.165523,7727.28,-58.2,-9.3,43.8,105.284689,0.768194
112.56118,41.165651,7723.84,-62.1,-9.3,43.8,107.925841,0.781297
112.561314,41.165755,7721.03,-65.2,-9.4,43.8,109.063095,0.795353
112.561449,41.165859,7718.22,-68.3,-9.4,43.8,109.496293,0.80794
112.561583,41.165962,7715.41,-71.4,-9.5,43.7,108.843873,0.81904
112.561717,41.166066,7712.6,-74.5,-9.5,43.7,108.191453,0.830295
112.561854,41.166172,7709.73,-77.7,-9.6,43.7,107.458492,0.840642
112.562017,41.166299,7706.28,-81.4,-9.7,43.7,105.943337,0.842468
112.56218,41.166425,7702.83,-85.2,-9.7,43.6,104.428183,0.84473
112.562342,41.166551,7699.38,-88.9,-9.8,43.6,102.913028,0.847788
112.562496,41.16667,7696.1,-92.4,-9.8,43.6,103.36934,0.846741
112.562647,41.166788,7692.86,-95.9,-9.9,43.6,104.339008,0.844739
112.562798,41.166905,7689.62,-99.3,-10.0,43.6,105.308731,0.849195
112.562957,41.167028,7686.2,-102.9,-10.0,43.6,105.381349,0.853753
112.563124,41.167158,7682.59,-106.5,-10.1,43.6,104.532876,0.859316
112.56329,41.167287,7678.99,-110.1,-10.2,43.7,103.684403,0.865785
112.563449,41.167411,7675.54,-113.5,-10.2,43.7,102.871064,0.871471
112.563576,41.16751,7672.73,-116.3,-10.2,43.7,102.204383,0.86945
112.563704,41.167609,7669.93,-119.1,-10.3,43.7,101.537756,0.867236
112.563831,41.167709,7667.12,-121.8,-10.3,43.7,100.871075,0.864161
112.563959,41.167808,7664.31,-124.6,-10.4,43.7,100.204394,0.864024
112.564091,41.167911,7661.41,-127.5,-10.4,43.7,99.600004,0.864388
112.564265,41.168046,7657.52,-131.2,-10.4,43.7,99.600004,0.854185
112.564439,41.168182,7653.64,-135.0,-10.5,43.8,99.600004,0.84459
112.564613,41.168318,7649.75,-138.7,-10.5,43.8,99.600004,0.83711
112.56473,41.168409,7647.12,-141.2,-10.5,43.8,97.571984,0.831665
112.564832,41.168488,7644.82,-143.4,-10.5,43.8,95.015854,0.825976
112.564934,41.168568,7642.52,-145.6,-10.6,43.9,92.45967,0.822974
112.565036,41.168647,7640.22,-147.8,-10.6,43.9,89.753986,0.818103
112.565138,41.168727,7637.92,-149.9,-10.6,43.9,86.894869,0.810937
112.56531,41.168861,7634.0,-153.6,-10.6,43.9,86.94268,0.796945
112.565513,41.169019,7629.38,-157.8,-10.7,44.0,88.601432,0.78282
112.565716,41.169177,7624.75,-162.1,-10.7,44.0,91.61748,0.776116
112.565895,41.169317,7620.65,-165.9,-10.7,44.0,93.632167,0.768401
112.566039,41.169429,7617.34,-168.9,-10.7,44.0,94.102795,0.757311
112.566183,41.169541,7614.03,-171.9,-10.7,44.0,94.573367,0.746681
112.566323,41.169651,7610.79,-174.8,-10.7,44.0,94.723031,0.736157
112.566433,41.169736,7608.25,-177.1,-10.7,44.0,91.756925,0.722804
112.566543,41.169822,7605.7,-179.4,-10.7,44.0,88.790765,0.711715
112.566653,41.169907,7603.15,-181.6,-10.7,44.0,85.82466,0.706759
112.566763,41.169993,7600.6,-183.9,-10.7,44.0,85.367365,0.704343
112.566872,41.170078,7598.06,-186.2,-10.7,44.0,85.563419,0.701884
112.567018,41.170192,7594.64,170.9,-10.7,44.0,87.011638,0.689382
112.567164,41.170306,7591.21,168.0,-10.7,44.0,88.468216,0.678603
112.56731,41.17042,7587.79,165.1,-10.7,44.0,89.924795,0.669262
112.567456,41.170534,7584.36,162.2,-10.7,44.0,88.474446,0.660124
112.567603,41.170648,7580.94,159.3,-10.8,43.9,85.73849,0.6542
112.567749,41.170761,7577.51,156.4,-10.8,43.9,83.00259,0.66188
112.567895,41.170875,7574.09,153.5,-10.8,43.9,81.26794,0.669845
112.568041,41.170989,7570.66,150.6,-10.8,43.9,81.07746,0.677792
112.5682,41.171113,7566.91,147.5,-10.8,43.9,81.287666,0.685427
112.568368,41.171245,7562.93,144.2,-10.8,43.9,81.907956,0.693157
112.568536,41.171376,7558.94,141.0,-10.8,43.8,83.843741,0.70167
112.568703,41.171506,7554.99,137.8,-10.8,43.8,85.690734,0.709033
112.568866,41.171633,7551.1,134.7,-10.8,43.8,87.323531,0.714042
112.569028,41.17176,7547.21,131.6,-10.9,43.7,88.956384,0.726501
112.569191,41.171888,7543.33,128.5,-10.9,43.7,90.589181,0.741443
112.569363,41.172022,7539.19,125.2,-10.9,43.7,91.331049,0.750336
112.569536,41.172157,7535.05,122.0,-11.0,43.7,92.066961,0.760576
112.569708,41.172292,7530.92,118.7,-11.0,43.7,92.802873,0.772105
112.56987,41.172419,7527.0,115.7,-11.0,43.7,93.076572,0.776509
112.570027,41.172543,7523.17,112.7,-11.1,43.6,93.145803,0.778286
112.570185,41.172667,7519.35,109.8,-11.2,43.6,93.215089,0.784321
112.570325,41.172776,7515.96,107.2,-11.2,43.6,92.607038,0.790122
112.570436,41.172864,7513.23,105.1,-11.2,43.6,90.954405,0.795513
112.570548,41.172952,7510.5,103.0,-11.2,43.6,88.901032,0.804574
112.570659,41.173039,7507.77,100.9,-11.3,43.6,86.573085,0.81573
112.570771,41.173127,7505.04,98.9,-11.3,43.6,84.245083,0.830025
112.570905,41.173232,7501.74,96.4,-11.3,43.6,82.831125,0.841246
112.571093,41.17338,7497.09,92.9,-11.4,43.6,83.619001,0.847754
112.571281,41.173529,7492.44,89.4,-11.4,43.6,84.406877,0.856089
112.571469,41.173677,7487.78,85.9,-11.5,43.6,85.194698,0.866141
112.571587,41.173769,7484.84,83.8,-11.5,43.6,82.878444,0.867809
112.571704,41.173862,7481.92,81.7,-11.5,43.6,80.541317,0.870648
112.571821,41.173954,7478.99,79.6,-11.6,43.6,78.204191,0.874949
112.571938,41.174046,7476.06,77.5,-11.6,43.6,76.329276,0.878678
112.572062,41.174144,7472.94,75.3,-11.6,43.6,74.876359,0.881618
112.572217,41.174266,7469.03,72.6,-11.6,43.6,74.330927,0.883004
112.572371,41.174388,7465.11,70.0,-11.7,43.7,74.462777,0.884296
112.572526,41.174511,7461.19,67.3,-11.7,43.7,75.639209,0.885781
112.572691,41.174641,7457.0,64.5,-11.7,43.7,77.103383,0.88301
112.572862,41.174776,7452.62,61.6,-11.7,43.7,78.764703,0.877849
112.573033,41.174911,7448.24,58.7,-11.8,43.7,80.426024,0.873462
112.573201,41.175044,7443.92,55.9,-11.8,43.7,80.906705,0.868101
112.573362,41.175171,7439.77,53.6,-11.8,43.7,78.543077,0.859559
112.573522,41.175298,7435.63,51.3,-11.8,43.8,76.179395,0.85171
112.573683,41.175425,7431.48,49.0,-11.8,43.8,73.815821,0.844528
112.573801,41.175518,7428.38,48.1,-11.8,43.8,71.440828,0.833075
112.57392,41.175612,7425.29,47.2,-11.8,43.8,69.065835,0.8237
112.574038,41.175705,7422.2,46.3,-11.9,43.9,66.690841,0.816464
112.574156,41.175799,7419.11,45.3,-11.9,43.9,64.315848,0.811488
112.574279,41.175896,7415.9,44.5,-11.9,43.9,61.540769,0.806233
112.57442,41.176008,7412.18,44.1,-11.9,43.9,57.096338,0.796194
112.574562,41.17612,7408.46,43.6,-11.9,43.9,52.651852,0.788928
112.574703,41.176231,7404.73,43.2,-11.9,43.9,48.207421,0.786291
112.57487,41.176363,7400.31,42.8,-11.9,43.9,43.343452,0.781196
112.575055,41.17651,7395.4,42.5,-11.9,43.9,38.191959,0.775324
112.57524,41.176656,7390.49,42.1,-12.0,43.9,33.040466,0.770941
112.57541,41.17679,7385.98,41.9,-12.0,43.9,28.122293,0.764229
112.575542,41.176894,7382.44,41.7,-12.0,43.9,23.766217,0.749153
112.575675,41.176999,7378.89,41.6,-12.0,43.9,19.410141,0.733723
112.575807,41.177103,7375.35,41.5,-12.0,44.0,15.054065,0.717596
112.575939,41.177208,7371.81,41.4,-12.0,44.0,13.452249,0.716868
112.576078,41.177317,7368.09,41.3,-12.0,44.0,11.835297,0.713458
112.576222,41.17743,7364.21,41.2,-12.0,44.0,10.183757,0.70734
112.576366,41.177544,7360.32,41.1,-12.0,44.0,8.532272,0.701628
112.576517,41.177663,7356.25,41.0,-12.0,44.0,7.071104,0.695086
112.576696,41.177804,7351.39,40.9,-12.0,44.0,6.404477,0.684255
112.576875,41.177945,7346.53,40.8,-12.1,44.1,5.737796,0.674244
112.577054,41.178087,7341.68,40.6,-12.1,44.1,5.07117,0.665108
112.577215,41.178213,7337.3,40.6,-12.1,44.1,4.476397,0.655262
112.577363,41.17833,7333.27,40.5,-12.1,44.1,3.930965,0.644798
112.577511,41.178446,7329.23,40.4,-12.1,44.1,3.385534,0.634433
112.577652,41.178557,7325.39,40.4,-12.1,44.1,2.951133,0.624275
112.577774,41.178654,7322.03,40.3,-12.1,44.1,2.784477,0.614408
112.577897,41.17875,7318.67,40.3,-12.1,44.1,2.617766,0.607546
112.57802,41.178847,7315.31,40.3,-12.2,44.2,2.451109,0.601059
112.036364,40.906821,8138.94,61.7,18.8,71.0,231.255671,1.332851
112.036488,40.906853,8142.52,52.7,18.8,71.0,234.435643,1.332987
112.036625,40.906889,8146.45,42.8,18.8,71.0,236.920411,1.327017
112.036762,40.906925,8150.37,32.9,18.7,71.0,239.405288,1.323713
112.036892,40.906959,8154.11,23.5,18.7,71.0,240.909897,1.320129
112.036997,40.906986,8157.1,15.9,18.7,70.9,238.42502,1.307722
112.037102,40.907014,8160.1,8.2,18.7,70.9,235.940142,1.296041
112.037207,40.907041,8163.09,0.6,18.7,70.8,233.455265,1.285281
112.037307,40.907068,8165.92,-6.7,18.7,70.8,234.900642,1.275549
112.037407,40.907094,8168.74,-13.9,18.6,70.7,236.796047,1.267716
112.037506,40.90712,8171.55,-21.1,18.6,70.6,238.691452,1.275727
112.037611,40.907147,8174.52,-28.7,18.6,70.6,241.391562,1.284398
112.037729,40.907178,8177.85,-37.3,18.5,70.5,245.994071,1.298735
112.037847,40.907209,8181.18,-45.9,18.5,70.4,247.652004,1.31314
112.037965,40.90724,8184.51,-54.5,18.4,70.3,248.56113,1.328551
112.038083,40.907271,8187.78,-63.0,18.3,70.3,249.319117,1.330955
112.0382,40.907302,8191.06,-71.5,18.1,70.2,248.328794,1.340254
112.038317,40.907333,8194.33,-80.0,18.0,70.2,245.571255,1.355348
112.038435,40.907364,8197.6,-88.5,17.8,70.1,242.813717,1.370177
112.038547,40.907394,8200.72,-96.6,17.7,70.1,240.181635,1.380266
112.038638,40.907418,8203.23,-103.2,17.6,70.1,238.060452,1.374585
112.038729,40.907442,8205.74,-109.7,17.5,70.2,235.939268,1.368057
112.03882,40.907466,8208.24,-116.3,17.4,70.2,233.818084,1.361378
112.038905,40.907489,8210.56,-122.5,17.3,70.3,231.582755,1.356234
112.038989,40.907511,8212.86,-128.6,17.3,70.3,229.33442,1.353025
112.039074,40.907534,8215.15,-134.7,17.2,70.4,227.086031,1.366821
112.039158,40.907556,8217.45,-140.8,17.1,70.4,224.032991,1.378748
112.039243,40.907579,8219.74,-146.9,17.0,70.5,219.077553,1.388818
112.039377,40.907614,8223.33,-156.5,17.0,70.6,221.164968,1.384739
112.039523,40.907653,8227.24,-167.0,17.0,70.7,225.043805,1.379099
112.039669,40.907692,8231.15,-177.5,17.0,70.8,229.073726,1.375742
112.039798,40.907726,8234.6,173.2,17.0,70.8,230.632921,1.370488
112.03991,40.907756,8237.56,165.2,17.0,70.8,229.693524,1.360844
112.040021,40.907785,8240.53,157.1,17.0,70.8,228.754128,1.351312
112.040127,40.907813,8243.32,149.6,17.0,70.8,227.625944,1.342481
112.040205,40.907834,8245.38,144.0,17.0,70.8,225.729283,1.336044
112.040284,40.907855,8247.45,138.3,17.0,70.8,223.832676,1.336351
112.040362,40.907876,8249.52,132.7,17.0,70.7,221.936069,1.346428
112.040441,40.907896,8251.58,127.1,17.0,70.7,220.896678,1.357451
112.040525,40.907919,8253.79,121.1,17.0,70.7,220.752752,1.366295
112.040661,40.907955,8257.33,111.3,17.0,70.7,228.011167,1.367725
112.040796,40.907991,8260.87,101.6,16.9,70.6,235.269582,1.370979
112.040932,40.908028,8264.4,91.9,16.9,70.6,242.528051,1.375343
112.041039,40.908056,8267.16,84.2,16.9,70.6,238.540313,1.365332
112.041138,40.908082,8269.71,77.2,16.8,70.6,231.691819,1.351822
112.041237,40.908109,8272.27,70.1,16.7,70.6,224.843325,1.345758
112.041351,40.908139,8275.17,61.9,16.7,70.6,222.545103,1.332541
112.04148,40.908174,8278.44,52.8,16.7,70.6,224.848134,1.313044
112.041608,40.908208,8281.7,43.6,16.6,70.6,227.151109,1.304682
112.041725,40.908239,8284.67,35.2,16.6,70.6,228.768006,1.302026
112.041796,40.908258,8286.45,30.2,16.6,70.6,227.591575,1.302338
112.041867,40.908277,8288.23,25.1,16.6,70.6,226.415088,1.305068
112.041938,40.908296,8290.01,20.1,16.5,70.5,225.238602,1.312623
112.042009,40.908315,8291.78,15.0,16.5,70.5,224.06217,1.324126
112.042087,40.908336,8293.74,9.5,16.5,70.5,223.129658,1.332397
112.042232,40.908375,8297.36,-0.9,16.5,70.4,224.462966,1.326654
112.042378,40.908414,8300.98,-11.3,16.5,70.4,225.796273,1.324332
112.042523,40.908452,8304.61,-21.7,16.5,70.3,227.129635,1.325991
112.042639,40.908483,8307.47,-30.0,16.5,70.3,228.41464,1.31714
112.042747,40.908512,8310.14,-37.7,16.4,70.2,229.68735,1.304847
112.042855,40.908541,8312.82,-45.4,16.3,70.1,230.960115,1.304658
112.042952,40.908567,8315.19,-52.3,16.3,70.1,228.475019,1.303972
112.043036,40.90859,8317.26,-58.3,16.2,70.0,222.189879,1.302738
112.043121,40.908612,8319.33,-64.4,16.1,70.0,215.904684,1.310447
112.043205,40.908635,8321.39,-70.4,16.0,69.9,211.253216,1.322007
112.04329,40.908658,8323.46,-76.5,15.9,69.8,213.253204,1.340158
112.043397,40.908687,8326.08,-84.2,15.8,69.8,218.568075,1.351847
112.043541,40.908726,8329.54,-94.4,15.6,69.8,228.913899,1.357055
112.043684,40.908764,8332.99,-104.6,15.5,69.9,239.259669,1.365575
112.043824,40.908802,8336.38,-114.6,15.3,69.9,248.140554,1.373832
112.04394,40.908833,8339.11,-122.6,15.2,70.0,243.413298,1.358429
112.044055,40.908865,8341.85,-130.6,15.1,70.0,238.686042,1.343423
112.044171,40.908896,8344.58,-138.7,15.0,70.1,233.958786,1.328117
112.044255,40.908918,8346.55,-144.3,15.0,70.1,228.651729,1.318687
112.044331,40.908939,8348.33,-149.3,15.0,70.2,223.197195,1.30959
112.044406,40.90896,8350.1,-154.3,14.9,70.2,217.74266,1.316308
112.044482,40.90898,8351.88,-159.3,14.9,70.2,213.966659,1.321393
