经度(°),纬度(°),高度(m),滚转(°),俯仰(°),航向(°),滚转率(°/s),转弯率(°/s)
113.001914,41.185117,8427.88,125.6,-9.3,260.0,38.001697,3.420922
113.001828,41.185108,8426.35,125.9,-9.3,260.0,34.960036,3.319162
113.001742,41.185099,8424.83,126.1,-9.2,260.1,31.918376,3.219064
113.001656,41.18509,8423.3,126.3,-9.2,260.1,28.876715,3.151865
113.001572,41.185081,8421.8,126.4,-9.2,260.1,25.521849,3.080176
113.00149,41.185072,8420.35,126.5,-9.2,260.1,21.662382,2.993614
113.001408,41.185063,8418.9,126.6,-9.2,260.1,17.802888,2.915596
113.001326,41.185054,8417.44,126.7,-9.1,260.1,13.943421,2.843041
113.001244,41.185045,8415.99,126.8,-9.1,260.1,11.551079,2.786517
113.001155,41.185035,8414.42,126.9,-9.1,260.1,9.552703,2.723303
113.00105,41.185023,8412.55,127.0,-9.2,260.1,7.522415,2.635709
113.000945,41.185011,8410.68,127.1,-9.2,260.0,6.077557,2.553405
113.00084,41.184998,8408.81,127.1,-9.2,260.0,5.259382,2.474677
113.000734,41.184986,8406.94,127.2,-9.3,260.0,4.44118,2.401673
113.000629,41.184974,8405.06,127.3,-9.3,259.9,3.724202,2.337462
113.000524,41.184962,8403.19,127.4,-9.4,259.9,3.459054,2.311681
113.000431,41.18495,8401.54,127.4,-9.4,259.9,3.173197,2.274586
113.000344,41.18494,8399.98,127.5,-9.5,259.8,2.87775,2.231594
113.000258,41.184929,8398.43,127.6,-9.5,259.8,2.582303,2.18885
113.000172,41.184919,8396.9,127.6,-9.5,259.8,2.369939,2.145223
113.00009,41.184908,8395.42,127.7,-9.6,259.7,2.291528,2.099017
113.000007,41.184898,8393.94,127.7,-9.6,259.7,2.213091,2.054278
112.999925,41.184887,8392.46,127.8,-9.6,259.7,2.134653,2.010511
112.999842,41.184877,8390.98,127.9,-9.7,259.6,2.056215,1.982377
112.999752,41.184865,8389.35,127.9,-9.7,259.6,1.99141,1.958948
112.999639,41.184851,8387.32,128.0,-9.8,259.5,1.961111,1.937367
112.999527,41.184836,8385.28,128.0,-9.9,259.5,1.930813,1.923369
112.999414,41.184822,8383.25,128.1,-10.0,259.4,1.900486,1.917622
