x,vx,y,vy,z,vz
3112.3676,119.9061,6.6109,26.4238,4562.3972,-7.9107
3116.3677,120.0981,7.4949,26.6152,4562.1320,-8.0006
3120.3742,120.2881,8.3854,26.8136,4561.8639,-8.0828
3124.3869,120.4760,9.2825,27.0187,4561.5932,-8.1581
3128.4059,120.6618,10.1867,27.2301,4561.3201,-8.2273
3132.4310,120.8455,11.0979,27.4474,4561.0448,-8.2912
3136.4622,121.0273,12.0165,27.6702,4560.7674,-8.3505
3140.4995,121.2071,12.9427,27.8982,4560.4881,-8.4058
3144.5427,121.3850,13.8765,28.1309,4560.2070,-8.4579
3148.5918,121.5610,14.8181,28.3682,4559.9243,-8.5073
3152.6467,121.7353,15.7678,28.6096,4559.6399,-8.5546
3156.7074,121.9079,16.7255,28.8548,4559.3540,-8.6004
3160.7739,122.0790,17.6915,29.1036,4559.0666,-8.6451
3164.8460,122.2485,18.6658,29.3556,4558.7777,-8.6893
3168.9238,122.4166,19.6485,29.6106,4558.4873,-8.7334
3173.0071,122.5834,20.6398,29.8685,4558.1954,-8.7777
3177.0960,122.7490,21.6398,30.1290,4557.9021,-8.8226
3181.1904,122.9133,22.6485,30.3920,4557.6072,-8.8683
3185.2902,123.0766,23.6660,30.6574,4557.3109,-8.9151
3189.3954,123.2387,24.6923,30.9251,4557.0129,-8.9631
3193.5061,123.3999,25.7277,31.1948,4556.7133,-9.0127
3197.6221,123.5601,26.7720,31.4666,4556.4121,-9.0640
3201.7434,123.7193,27.8255,31.7404,4556.1091,-9.1171
3205.8700,123.8777,28.8881,32.0161,4555.8042,-9.1723
3210.0019,124.0352,29.9599,32.2936,4555.4975,-9.2294
3214.1390,124.1919,31.0410,32.5730,4555.1889,-9.2886
3218.2814,124.3478,32.1314,32.8543,4554.8782,-9.3500
3222.4289,124.5029,33.2313,33.1373,4554.5655,-9.4135
3226.5816,124.6573,34.3406,33.4222,4554.2506,-9.4791
3230.7394,124.8108,35.4595,33.7090,4553.9336,-9.5469
3234.9023,124.9637,36.5879,33.9975,4553.6142,-9.6168
3239.0703,125.1157,37.7260,34.2880,4553.2924,-9.6890
3243.2433,125.2670,38.8738,34.5803,4552.9682,-9.7633
3247.4214,125.4175,40.0314,34.8745,4552.6415,-9.8397
3251.6045,125.5672,41.1988,35.1705,4552.3122,-9.9182
3255.7925,125.7161,42.3761,35.4684,4551.9803,-9.9986
3259.9855,125.8643,43.5633,35.7681,4551.6456,-10.0811
3264.1835,126.0116,44.7606,36.0697,4551.3082,-10.1654
3268.3863,126.1581,45.9680,36.3731,4550.9679,-10.2517
3272.5940,126.3038,47.1855,36.6785,4550.6247,-10.3397
3276.8066,126.4487,48.4133,36.9856,4550.2786,-10.4295
3281.0239,126.5928,49.6513,37.2947,4549.9294,-10.5210
3285.2461,126.7360,50.8996,37.6055,4549.5771,-10.6142
3289.4730,126.8784,52.1583,37.9181,4549.2218,-10.7089
3293.7046,127.0199,53.4275,38.2325,4548.8632,-10.8052
3297.9410,127.1606,54.7072,38.5485,4548.5014,-10.9029
3302.1820,127.3005,55.9974,38.8662,4548.1363,-11.0021
3306.4276,127.4396,57.2983,39.1856,4547.7679,-11.1026
3310.6779,127.5778,58.6098,39.5066,4547.3961,-11.2045
3314.9328,127.7152,59.9321,39.8292,4547.0209,-11.3076
3319.1923,127.8519,61.2651,40.1532,4546.6423,-11.4120
3323.4563,127.9877,62.6090,40.4787,4546.2601,-11.5176
3327.7248,128.1227,63.9637,40.8056,4545.8744,-11.6243
3331.9978,128.2570,65.3293,41.1338,4545.4851,-11.7321
3336.2752,128.3905,66.7060,41.4634,4545.0923,-11.8409
3340.5571,128.5232,68.0936,41.7942,4544.6957,-11.9508
3344.8434,128.6552,69.4923,42.1261,4544.2955,-12.0617
3349.1341,128.7865,70.9020,42.4593,4543.8916,-12.1735
3353.4292,128.9171,72.3229,42.7935,4543.4840,-12.2862
3357.7286,129.0470,73.7549,43.1287,4543.0725,-12.3999
3362.0323,129.1762,75.1981,43.4650,4542.6573,-12.5145
3366.3404,129.3047,76.6526,43.8022,4542.2382,-12.6299
3370.6526,129.4326,78.1183,44.1403,4541.8153,-12.7461
3374.9692,129.5598,79.5953,44.4793,4541.3885,-12.8631
3379.2900,129.6864,81.0836,44.8191,4540.9577,-12.9809
3383.6149,129.8123,82.5832,45.1598,4540.5231,-13.0995
3387.9441,129.9376,84.0943,45.5012,4540.0844,-13.2188
3392.2774,130.0623,85.6167,45.8434,4539.6418,-13.3389
3396.6149,130.1864,87.1505,46.1863,4539.1952,-13.4598
3400.9565,130.3099,88.6958,46.5299,4538.7445,-13.5814
3405.3022,130.4329,90.2525,46.8742,4538.2897,-13.7037
3409.6520,130.5552,91.8207,47.2191,4537.8309,-13.8267
3414.0059,130.6769,93.4004,47.5647,4537.3679,-13.9504
3418.3638,130.7981,94.9917,47.9109,4536.9009,-14.0749
3422.7258,130.9186,96.5945,48.2577,4536.4296,-14.2001
3427.0917,131.0386,98.2089,48.6052,4535.9542,-14.3260
3431.4617,131.1580,99.8349,48.9533,4535.4745,-14.4527
3435.8356,131.2769,101.4724,49.3020,4534.9907,-14.5801
3440.2135,131.3951,103.1217,49.6513,4534.5025,-14.7082
3444.5953,131.5128,104.7825,50.0013,4534.0101,-14.8370
3448.9810,131.6299,106.4551,50.3518,4533.5134,-14.9666
3453.3706,131.7464,108.1393,50.7029,4533.0123,-15.0970
3457.7641,131.8623,109.8353,51.0546,4532.5069,-15.2281
3462.1614,131.9776,111.5430,51.4069,4531.9971,-15.3600
3466.5626,132.0923,113.2624,51.7599,4531.4829,-15.4927
3470.9675,132.2064,114.9936,52.1134,4530.9643,-15.6261
3475.3763,132.3199,116.7367,52.4676,4530.4411,-15.7604
3479.7889,132.4328,118.4915,52.8224,4529.9136,-15.8955
3484.2052,132.5451,120.2582,53.1777,4529.3814,-16.0313
3488.6252,132.6568,122.0367,53.5337,4528.8448,-16.1680
3493.0489,132.7679,123.8271,53.8903,4528.3036,-16.3055
3497.4764,132.8784,125.6294,54.2476,4527.7577,-16.4439
3501.9075,132.9882,127.4436,54.6054,4527.2073,-16.5831
3506.3423,133.0974,129.2697,54.9639,4526.6522,-16.7231
3510.7806,133.2060,131.1079,55.3229,4526.0924,-16.8640
3515.2226,133.3139,132.9579,55.6826,4525.5279,-17.0057
3519.6682,133.4213,134.8200,56.0429,4524.9587,-17.1483
3524.1174,133.5280,136.6941,56.4038,4524.3847,-17.2917
3528.5701,133.6341,138.5803,56.7653,4523.8059,-17.4360
3533.0263,133.7395,140.4785,57.1273,4523.2223,-17.5812
3537.4861,133.8443,142.3888,57.4900,4522.6338,-17.7271
3541.9493,133.9485,144.3112,57.8532,4522.0405,-17.8740
3546.4160,134.0521,146.2457,58.2170,4521.4422,-18.0216
3550.8861,134.1550,148.1923,58.5814,4520.8390,-18.1701
3555.3596,134.2573,150.1511,58.9463,4520.2308,-18.3195
3559.8366,134.3590,152.1221,59.3117,4519.6177,-18.4696
3564.3169,134.4601,154.1052,59.6777,4518.9995,-18.6206
3568.8006,134.5605,156.1006,60.0442,4518.3763,-18.7724
3573.2876,134.6604,158.1082,60.4113,4517.7480,-18.9249
3577.7779,134.7596,160.1280,60.7788,4517.1146,-19.0783
3582.2715,134.8582,162.1601,61.1468,4516.4761,-19.2324
3586.7684,134.9562,164.2045,61.5153,4515.8325,-19.3873
3591.2686,135.0536,166.2611,61.8843,4515.1836,-19.5429
3595.7720,135.1504,168.3301,62.2538,4514.5296,-19.6993
3600.2786,135.2467,170.4114,62.6237,4513.8704,-19.8564
3604.7884,135.3423,172.5050,62.9940,4513.2058,-20.0142
3609.3014,135.4373,174.6110,63.3648,4512.5361,-20.1727
3613.8176,135.5318,176.7293,63.7360,4511.8610,-20.3319
3618.3369,135.6257,178.8601,64.1076,4511.1806,-20.4918
3622.8593,135.7190,181.0032,64.4796,4510.4949,-20.6523
3627.3848,135.8117,183.1587,64.8520,4509.8038,-20.8135
3631.9134,135.9039,185.3267,65.2248,4509.1073,-20.9754
3636.4451,135.9955,187.5070,65.5979,4508.4054,-21.1378
3640.9798,136.0865,189.6999,65.9715,4507.6981,-21.3009
3645.5175,136.1770,191.9051,66.3454,4506.9853,-21.4646
3650.0582,136.2669,194.1229,66.7196,4506.2671,-21.6289
3654.6019,136.3562,196.3531,67.0942,4505.5434,-21.7938
3659.1486,136.4451,198.5958,67.4692,4504.8142,-21.9593
3663.6983,136.5333,200.8511,67.8445,4504.0794,-22.1253
3668.2508,136.6210,203.1188,68.2201,4503.3392,-22.2919
3672.8063,136.7082,205.3991,68.5961,4502.5933,-22.4591
3677.3647,136.7948,207.6919,68.9724,4501.8419,-22.6268
3681.9260,136.8809,209.9972,69.3490,4501.0849,-22.7950
3686.4901,136.9665,212.3152,69.7259,4500.3222,-22.9638
3691.0571,137.0514,214.6456,70.1031,4499.5539,-23.1332
3695.6269,137.1359,216.9887,70.4807,4498.7800,-23.3030
3700.1995,137.2198,219.3444,70.8585,4498.0004,-23.4734
3704.7749,137.3032,221.7126,71.2367,4497.2151,-23.6443
3709.3530,137.3860,224.0935,71.6152,4496.4241,-23.8158
3713.9339,137.4683,226.4870,71.9939,4495.6274,-23.9877
3718.5176,137.5501,228.8931,72.3730,4494.8249,-24.1602
3723.1039,137.6313,231.3118,72.7524,4494.0167,-24.3332
3727.6930,137.7120,233.7432,73.1320,4493.2027,-24.5067
3732.2847,137.7921,236.1873,73.5120,4492.3829,-24.6808
3736.8791,137.8718,238.6440,73.8922,4491.5573,-24.8553
3741.4762,137.9508,241.1134,74.2728,4490.7259,-25.0304
3746.0758,138.0293,243.5956,74.6536,4489.8886,-25.2059
3750.6781,138.1073,246.0904,75.0347,4489.0455,-25.3820
3755.2830,138.1848,248.5979,75.4161,4488.1965,-25.5586
3759.8904,138.2617,251.1181,75.7978,4487.3416,-25.7357
3764.5004,138.3380,253.6511,76.1798,4486.4807,-25.9133
3769.1129,138.4138,256.1968,76.5620,4485.6140,-26.0915
3773.7280,138.4891,258.7552,76.9446,4484.7413,-26.2701
3778.3455,138.5638,261.3264,77.3274,4483.8626,-26.4493
3782.9656,138.6380,263.9104,77.7105,4482.9780,-26.6289
3787.5881,138.7117,266.5071,78.0938,4482.0874,-26.8091
3792.2130,138.7848,269.1166,78.4775,4481.1907,-26.9898
3796.8404,138.8573,271.7389,78.8614,4480.2881,-27.1710
3801.4702,138.9294,274.3741,79.2456,4479.3793,-27.3526
3806.1023,139.0008,277.0220,79.6300,4478.4645,-27.5348
3810.7369,139.0718,279.6827,80.0147,4477.5437,-27.7175
3815.3738,139.1422,282.3563,80.3997,4476.6167,-27.9007
3820.0130,139.2120,285.0427,80.7849,4475.6836,-28.0844
3824.6546,139.2813,287.7420,81.1704,4474.7444,-28.2686
3829.2984,139.3501,290.4541,81.5561,4473.7990,-28.4533
3833.9446,139.4183,293.1790,81.9421,4472.8475,-28.6385
3838.5930,139.4860,295.9169,82.3283,4471.8898,-28.8242
3843.2436,139.5532,298.6676,82.7148,4470.9259,-29.0103
3847.8965,139.6198,301.4312,83.1015,4469.9558,-29.1970
3852.5516,139.6859,304.2077,83.4885,4468.9794,-29.3841
3857.2089,139.7515,306.9971,83.8757,4467.9968,-29.5717
3861.8684,139.8165,309.7994,84.2632,4467.0080,-29.7598
3866.5300,139.8810,312.6147,84.6508,4466.0128,-29.9483
3871.1938,139.9449,315.4428,85.0387,4465.0114,-30.1373
3875.8596,140.0032,318.2839,85.4236,4464.0037,-30.3260
3880.5272,140.0494,321.1376,85.8011,4462.9897,-30.5132
3885.1961,140.0840,324.0039,86.1717,4461.9695,-30.6991
3889.8660,140.1070,326.8823,86.5351,4460.9431,-30.8837
3894.5364,140.1183,329.7728,86.8911,4459.9106,-31.0668
3899.2070,140.1187,332.6750,87.2403,4458.8720,-31.2486
3903.8775,140.1098,335.5887,87.5836,4457.8274,-31.4294
3908.5476,140.0930,338.5138,87.9218,4456.7767,-31.6094
3913.2170,140.0696,341.4501,88.2557,4455.7201,-31.7888
3917.8855,140.0406,344.3975,88.5860,4454.6575,-31.9677
3922.5529,140.0069,347.3558,88.9131,4453.5889,-32.1462
3927.2192,139.9688,350.3249,89.2374,4452.5144,-32.3245
3931.8841,139.9266,353.3049,89.5589,4451.4339,-32.5026
3936.5476,139.8807,356.2955,89.8778,4450.3476,-32.6804
3941.2095,139.8310,359.2967,90.1943,4449.2552,-32.8581
3945.8697,139.7778,362.3085,90.5083,4448.1570,-33.0355
3950.5280,139.7210,365.3306,90.8199,4447.0529,-33.2128
3955.1844,139.6606,368.3631,91.1291,4445.9428,-33.3898
3959.8387,139.5969,371.4059,91.4360,4444.8269,-33.5666
3964.4908,139.5300,374.4588,91.7407,4443.7050,-33.7432
3969.1407,139.4599,377.5219,92.0433,4442.5773,-33.9197
3973.7881,139.3867,380.5950,92.3438,4441.4437,-34.0959
3978.4331,139.3106,383.6782,92.6423,4440.3043,-34.2719
3983.0755,139.2316,386.7712,92.9388,4439.1589,-34.4478
3987.7152,139.1498,389.8741,93.2335,4438.0078,-34.6234
3992.3521,139.0652,392.9867,93.5263,4436.8507,-34.7989
3996.9861,138.9780,396.1091,93.8173,4435.6878,-34.9742
4001.6173,138.8882,399.2412,94.1067,4434.5191,-35.1493
4006.2453,138.7959,402.3829,94.3943,4433.3445,-35.3242
4010.8703,138.7012,405.5341,94.6804,4432.1642,-35.4989
4015.4921,138.6042,408.6949,94.9648,4430.9780,-35.6735
4020.1105,138.5048,411.8651,95.2478,4429.7859,-35.8478
4024.7257,138.4032,415.0447,95.5293,4428.5881,-36.0220
4029.3374,138.2994,418.2337,95.8094,4427.3845,-36.1960
4033.9456,138.1935,421.4320,96.0880,4426.1750,-36.3699
4038.5503,138.0855,424.6396,96.3654,4424.9598,-36.5436
4043.1513,137.9755,427.8563,96.6414,4423.7388,-36.7171
4047.7486,137.8636,431.0823,96.9161,4422.5120,-36.8905
4052.3422,137.7498,434.3174,97.1896,4421.2794,-37.0637
4056.9319,137.6342,437.5616,97.4619,4420.0411,-37.2367
4061.5178,137.5168,440.8148,97.7330,4418.7970,-37.4097
4066.0997,137.3976,444.0771,98.0030,4417.5471,-37.5824
4070.6776,137.2767,447.3484,98.2718,4416.2915,-37.7550
4075.2514,137.1542,450.6286,98.5396,4415.0301,-37.9275
4079.8212,137.0301,453.9177,98.8063,4413.7630,-38.0999
4084.3868,136.9045,457.2156,99.0719,4412.4901,-38.2721
4088.9481,136.7773,460.5224,99.3366,4411.2115,-38.4442
4093.5052,136.6487,463.8381,99.6003,4409.9272,-38.6162
4098.0580,136.5186,467.1625,99.8630,4408.6371,-38.7880
4102.6065,136.3872,470.4956,100.1247,4407.3413,-38.9598
4107.1505,136.2543,473.8374,100.3856,4406.0398,-39.1314
4111.6901,136.1202,477.1879,100.6455,4404.7326,-39.3029
4116.2252,135.9847,480.5471,100.9046,4403.4196,-39.4743
4120.7557,135.8481,483.9149,101.1628,4402.1009,-39.6456
4125.2817,135.7102,487.2913,101.4201,4400.7766,-39.8168
4129.8030,135.5711,490.6762,101.6767,4399.4465,-39.9879
4134.3197,135.4308,494.0697,101.9324,4398.1107,-40.1590
4138.8317,135.2894,497.4717,102.1874,4396.7692,-40.3299
4143.3390,135.1469,500.8822,102.4416,4395.4220,-40.5007
4147.8415,135.0034,504.3012,102.6950,4394.0692,-40.6715
4152.3392,134.8588,507.7285,102.9477,4392.7106,-40.8422
4156.8321,134.7131,511.1643,103.1997,4391.3464,-41.0127
4161.3201,134.5665,514.6085,103.4510,4389.9764,-41.1833
4165.8032,134.4189,518.0611,103.7016,4388.6008,-41.3537
4170.2813,134.2703,521.5219,103.9515,4387.2195,-41.5241
4174.7545,134.1208,524.9912,104.2008,4385.8325,-41.6944
4179.2227,133.9704,528.4687,104.4494,4384.4399,-41.8646
4183.6859,133.8192,531.9544,104.6974,4383.0416,-42.0348
4188.1440,133.6670,535.4485,104.9448,4381.6376,-42.2049
4192.5970,133.5140,538.9508,105.1916,4380.2279,-42.3749
4197.0449,133.3602,542.4612,105.4377,4378.8126,-42.5449
4201.4877,133.2055,545.9799,105.6833,4377.3916,-42.7148
4205.9253,133.0501,549.5068,105.9283,4375.9649,-42.8846
4210.3577,132.8939,553.0418,106.1728,4374.5326,-43.0544
4214.7849,132.7369,556.5850,106.4167,4373.0946,-43.2242
4219.2068,132.5792,560.1362,106.6601,4371.6510,-43.3939
4223.6235,132.4207,563.6956,106.9029,4370.2017,-43.5635
4228.0348,132.2615,567.2631,107.1452,4368.7468,-43.7331
4232.4409,132.1017,570.8386,107.3870,4367.2862,-43.9027
4236.8416,131.9411,574.4222,107.6283,4365.8199,-44.0722
4241.2370,131.7798,578.0139,107.8691,4364.3480,-44.2416
4245.6269,131.6179,581.6135,108.1095,4362.8705,-44.4110
4250.0115,131.4554,585.2211,108.3493,4361.3873,-44.5804
4254.3906,131.2922,588.8368,108.5887,4359.8985,-44.7497
4258.7643,131.1283,592.4604,108.8276,4358.4040,-44.9190
4263.1325,130.9639,596.0920,109.0661,4356.9039,-45.0883
4267.4952,130.7989,599.7315,109.3041,4355.3981,-45.2575
4271.8524,130.6332,603.3789,109.5417,4353.8867,-45.4267
4276.2041,130.4670,607.0342,109.7789,4352.3697,-45.5958
4280.5502,130.3002,610.6975,110.0156,4350.8470,-45.7649
4284.8907,130.1328,614.3686,110.2519,4349.3187,-45.9340
4289.2257,129.9649,618.0476,110.4878,4347.7847,-46.1031
4293.5551,129.7964,621.7345,110.7233,4346.2451,-46.2721
4297.8788,129.6274,625.4292,110.9584,4344.6999,-46.4411
4302.1969,129.4579,629.1317,111.1931,4343.1490,-46.6101
4306.5093,129.2878,632.8420,111.4274,4341.5926,-46.7790
4310.8161,129.1172,636.5602,111.6614,4340.0304,-46.9479
4315.1171,128.9461,640.2861,111.8949,4338.4627,-47.1168
4319.4125,128.7745,644.0198,112.1281,4336.8893,-47.2857
4323.7021,128.6025,647.7613,112.3609,4335.3103,-47.4545
4327.9860,128.4299,651.5106,112.5933,4333.7257,-47.6233
4332.2641,128.2568,655.2675,112.8253,4332.1354,-47.7921
4336.5364,128.0833,659.0322,113.0570,4330.5396,-47.9609
4340.8030,127.9093,662.8047,113.2884,4328.9380,-48.1296
4345.0637,127.7349,666.5848,113.5194,4327.3309,-48.2983
4349.3186,127.5600,670.3726,113.7500,4325.7182,-48.4671
4353.5677,127.3847,674.1681,113.9803,4324.0998,-48.6357
4357.8109,127.2089,677.9713,114.2103,4322.4758,-48.8044
4362.0483,127.0326,681.7821,114.4399,4320.8462,-48.9731
4366.2798,126.8560,685.6006,114.6692,4319.2109,-49.1417
4370.5053,126.6789,689.4267,114.8981,4317.5700,-49.3103
4374.7250,126.5014,693.2605,115.1268,4315.9236,-49.4789
4378.9388,126.3234,697.1019,115.3551,4314.2714,-49.6475
4383.1466,126.1451,700.9508,115.5831,4312.6137,-49.8161
4387.3484,125.9663,704.8074,115.8107,4310.9504,-49.9846
4391.5443,125.7871,708.6715,116.0381,4309.2814,-50.1532
4395.7342,125.6076,712.5433,116.2651,4307.6068,-50.3217
4399.9182,125.4276,716.4225,116.4918,4305.9266,-50.4902
4404.0961,125.2473,720.3094,116.7182,4304.2408,-50.6587
4408.2680,125.0665,724.2038,116.9443,4302.5494,-50.8272
4412.4338,124.8854,728.1057,117.1701,4300.8523,-50.9957
4416.5937,124.7039,732.0151,117.3956,4299.1497,-51.1642
4420.7474,124.5220,735.9320,117.6207,4297.4414,-51.3326
4424.8951,124.3397,739.8565,117.8456,4295.7275,-51.5011
4429.0367,124.1570,743.7884,118.0702,4294.0080,-51.6695
4433.1722,123.9740,747.7278,118.2945,4292.2829,-51.8379
4437.3017,123.7906,751.6747,118.5185,4290.5521,-52.0063
4441.4249,123.6069,755.6290,118.7422,4288.8158,-52.1747
4445.5421,123.4228,759.5908,118.9656,4287.0738,-52.3431
4449.6531,123.2383,763.5601,119.1887,4285.3262,-52.5115
4453.7580,123.0535,767.5367,119.4115,4283.5730,-52.6799
4457.8567,122.8683,771.5208,119.6340,4281.8142,-52.8483
4461.9492,122.6827,775.5123,119.8563,4280.0498,-53.0166
4466.0355,122.4968,779.5113,120.0782,4278.2798,-53.1850
4470.1157,122.3106,783.5176,120.2999,4276.5041,-53.3534
4474.1896,122.1240,787.5312,120.5213,4274.7229,-53.5217
4478.2573,121.9371,791.5523,120.7424,4272.9360,-53.6900
4482.3187,121.7499,795.5807,120.9633,4271.1436,-53.8584
4486.3739,121.5623,799.6165,121.1838,4269.3455,-54.0267
4490.4229,121.3743,803.6597,121.4041,4267.5418,-54.1950
4494.4655,121.1860,807.7101,121.6241,4265.7325,-54.3633
4498.5019,120.9974,811.7679,121.8438,4263.9176,-54.5316
4502.5320,120.8085,815.8330,122.0632,4262.0970,-54.6999
4506.5558,120.6192,819.9055,122.2824,4260.2709,-54.8682
4510.5733,120.4296,823.9852,122.5013,4258.4392,-55.0365
4514.5845,120.2397,828.0722,122.7199,4256.6018,-55.2048
4518.5893,120.0495,832.1665,122.9382,4254.7588,-55.3731
4522.5878,119.8589,836.2681,123.1563,4252.9103,-55.5413
4526.5799,119.6680,840.3769,123.3741,4251.0561,-55.7096
4530.5656,119.4768,844.4930,123.5916,4249.1963,-55.8779
4534.5450,119.2853,848.6164,123.8089,4247.3309,-56.0461
4538.5180,119.0935,852.7469,124.0258,4245.4599,-56.2144
4542.4845,118.9013,856.8848,124.2425,4243.5833,-56.3826
4546.4447,118.7089,861.0298,124.4590,4241.7010,-56.5509
4550.3985,118.5161,865.1820,124.6751,4239.8132,-56.7191
4554.3458,118.3230,869.3415,124.8910,4237.9198,-56.8874
4558.2867,118.1296,873.5081,125.1067,4236.0207,-57.0556
4562.2211,117.9359,877.6819,125.3220,4234.1161,-57.2238
4566.1491,117.7418,881.8629,125.5371,4232.2058,-57.3921
4570.0705,117.5475,886.0510,125.7519,4230.2899,-57.5603
4573.9855,117.3529,890.2463,125.9665,4228.3684,-57.7285
4577.8941,117.1579,894.4488,126.1808,4226.4414,-57.8968
4581.7961,116.9627,898.6584,126.3948,4224.5087,-58.0650
4585.6916,116.7671,902.8751,126.6086,4222.5704,-58.2332
4589.5805,116.5713,907.0990,126.8220,4220.6264,-58.4014
4593.4630,116.3751,911.3299,127.0353,4218.6769,-58.5696
4597.3389,116.1787,915.5680,127.2482,4216.7218,-58.7379
4601.2082,115.9819,919.8131,127.4609,4214.7611,-58.9061
4605.0710,115.7849,924.0654,127.6733,4212.7947,-59.0743
4608.9272,115.5876,928.3247,127.8855,4210.8228,-59.2425
4612.7768,115.3899,932.5911,128.0973,4208.8452,-59.4107
4616.6199,115.1920,936.8645,128.3089,4206.8621,-59.5789
4620.4563,114.9938,941.1450,128.5203,4204.8733,-59.7471
4624.2861,114.7952,945.4325,128.7314,4202.8789,-59.9153
4628.1093,114.5964,949.7271,128.9422,4200.8790,-60.0835
4631.9259,114.3973,954.0287,129.1527,4198.8734,-60.2517
4635.7358,114.1979,958.3373,129.3630,4196.8622,-60.4199
4639.5391,113.9982,962.6529,129.5730,4194.8454,-60.5881
4643.3357,113.7982,966.9755,129.7828,4192.8230,-60.7563
4647.1256,113.5980,971.3050,129.9923,4190.7950,-60.9245
4650.9089,113.3974,975.6416,130.2015,4188.7613,-61.0927
4654.6854,113.1966,979.9851,130.4104,4186.7221,-61.2608
4658.4553,112.9954,984.3356,130.6191,4184.6773,-61.4290
4662.2185,112.7940,988.6931,130.8275,4182.6268,-61.5972
4665.9749,112.5923,993.0575,131.0356,4180.5708,-61.7654
4669.7246,112.3903,997.4288,131.2435,4178.5092,-61.9336
4673.4676,112.1880,1001.8070,131.4511,4176.4419,-62.1018
4677.2038,111.9854,1006.1922,131.6584,4174.3690,-62.2699
4680.9333,111.7826,1010.5842,131.8655,4172.2906,-62.4381
4684.6560,111.5795,1014.9832,132.0723,4170.2065,-62.6063
4688.3719,111.3760,1019.3891,132.2788,4168.1168,-62.7745
4692.0811,111.1724,1023.8018,132.4851,4166.0215,-62.9427
4695.7834,110.9684,1028.2214,132.6911,4163.9206,-63.1108
4699.4789,110.7641,1032.6479,132.8968,4161.8141,-63.2790
4703.1677,110.5596,1037.0812,133.1023,4159.7020,-63.4472
4706.8496,110.3548,1041.5213,133.3074,4157.5843,-63.6154
4710.5246,110.1497,1045.9683,133.5123,4155.4610,-63.7835
4714.1929,109.9443,1050.4222,133.7170,4153.3321,-63.9517
4717.8543,109.7386,1054.8828,133.9214,4151.1976,-64.1199
4721.5088,109.5327,1059.3503,134.1255,4149.0574,-64.2881
4725.1564,109.3265,1063.8245,134.3293,4146.9117,-64.4562
4728.7972,109.1200,1068.3055,134.5328,4144.7603,-64.6244
4732.4311,108.9132,1072.7934,134.7361,4142.6034,-64.7926
4736.0581,108.7062,1077.2879,134.9391,4140.4408,-64.9608
4739.6782,108.4988,1081.7893,135.1419,4138.2727,-65.1289
4743.2913,108.2913,1086.2974,135.3443,4136.0989,-65.2971
4746.8976,108.0834,1090.8122,135.5465,4133.9195,-65.4653
4750.4969,107.8752,1095.3338,135.7484,4131.7346,-65.6334
4754.0893,107.6668,1099.8621,135.9501,4129.5440,-65.8016
4757.6747,107.4581,1104.3972,136.1514,4127.3478,-65.9698
4761.2531,107.2492,1108.9389,136.3525,4125.1460,-66.1379
4764.8246,107.0399,1113.4873,136.5533,4122.9386,-66.3061
4768.3891,106.8304,1118.0424,136.7539,4120.7256,-66.4743
4771.9467,106.6206,1122.6042,136.9542,4118.5070,-66.6425
4775.4972,106.4106,1127.1727,137.1541,4116.2827,-66.8106
4779.0407,106.2003,1131.7479,137.3539,4114.0529,-66.9788
4782.5772,105.9897,1136.3296,137.5533,4111.8175,-67.1470
4786.1067,105.7788,1140.9181,137.7525,4109.5765,-67.3151
4789.6291,105.5677,1145.5131,137.9513,4107.3298,-67.4833
4793.1445,105.3562,1150.1148,138.1499,4105.0776,-67.6515
4796.6528,105.1446,1154.7231,138.3483,4102.8197,-67.8196
4800.1541,104.9326,1159.3380,138.5463,4100.5563,-67.9878
4803.6484,104.7204,1163.9595,138.7441,4098.2872,-68.1559
4807.1355,104.5079,1168.5876,138.9416,4096.0125,-68.3241
4810.6155,104.2952,1173.2223,139.1388,4093.7323,-68.4923
4814.0885,104.0822,1177.8636,139.3357,4091.4464,-68.6604
4817.5544,103.8689,1182.5114,139.5324,4089.1549,-68.8286
4821.0131,103.6553,1187.1657,139.7287,4086.8578,-68.9968
4824.4647,103.4415,1191.8266,139.9248,4084.5551,-69.1649
4827.9092,103.2274,1196.4940,140.1206,4082.2468,-69.3331
4831.3465,103.0131,1201.1680,140.3161,4079.9329,-69.5013
4834.7767,102.7985,1205.8484,140.5114,4077.6134,-69.6694
4838.1998,102.5836,1210.5354,140.7063,4075.2883,-69.8376
4841.6156,102.3685,1215.2289,140.9010,4072.9576,-70.0058
4845.0243,102.1530,1219.9288,141.0954,4070.6212,-70.1739
4848.4258,101.9374,1224.6352,141.2895,4068.2793,-70.3421
4851.8201,101.7214,1229.3481,141.4833,4065.9318,-70.5102
4855.2073,101.5052,1234.0674,141.6768,4063.5786,-70.6784
4858.5872,101.2888,1238.7932,141.8701,4061.2199,-70.8466
4861.9598,101.0721,1243.5254,142.0630,4058.8555,-71.0147
4865.3253,100.8551,1248.2641,142.2557,4056.4856,-71.1829
4868.6835,100.6378,1253.0091,142.4481,4054.1100,-71.3510
4872.0345,100.4203,1257.7606,142.6402,4051.7288,-71.5192
4875.3782,100.2026,1262.5185,142.8320,4049.3420,-71.6874
4878.7146,99.9845,1267.2827,143.0235,4046.9497,-71.8555
4882.0438,99.7662,1272.0534,143.2148,4044.5517,-72.0237
4885.3657,99.5477,1276.8304,143.4057,4042.1481,-72.1918
